name,price,composition,category,gender,description,img_url,url,scrapped-at
SAIA JEANS FEMININA BARRA DESFIADA,169.90,2% elastano 98% algodão,SAIA,FEMININO,"Saia Jogger  Barra desfiada  Puído  Fechamento em botões, zíper e cadarço Modelo veste P",https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_barra_desfiada_96059015_1_3884b760dd4eec561f3245629010efb6.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21801-mini-saia-feminina,11-04-2022
SAIA JEANS FEMININA BARRA ASSIMÉTRICA DESFIADA,135.90,"1,3% elastano 98,7% algodão",SAIA,PROMOÇÃO,Saia Jeans  Barra desfiada e Assimétrica  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_barra_assimetrica_desfiada_96059038_1_c90b94f221c553e5ba02aeb9c9493b71.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21805-saia-feminina,11-04-2022
SAIA JEANS FEMININA ASSIMÉTRICA PLUS SIZE,206.90,"1,3% elastano 98,7% algodão",SAIA,FEMININO,Saia Jeans  Cintura Alta  Barra desfiada e assimétrica  Fechamento com botão e zíper Modelo veste 46,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_assimetrica_96061193_1_1b77564f5e87665909a9e46d6fc4684d.jpg,https://www.daksuljeans.com.br/saia-jeans-feminina-assimetrica,11-04-2022
SAIA JEANS FEMININA ASSIMÉTRICA,195.90,"1,3% elastano 98,7% algodão",SAIA,FEMININO,Saia Jeans  Cintura Alta  Barra desfiada e assimétrica  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_assimetrica_96060455_1_04219d64a6f6eff3dbc50da28d729bcc.jpg,https://www.daksuljeans.com.br/feminino/saia/saia-jeans-feminina-assimetrica,11-04-2022
PARKA FEMININA,466.90,100% algodão,PARKA,FEMININO,Parka feminina Pelo somente na parte do corpo e capuz fixo Cordão com ajuste na cintura Modelo veste P,https://images.tcdn.com.br/img/img_prod/1052366/parka_feminina_96060994_1_0190976b20cc513c69766998b7dda492.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/parka-feminina,11-04-2022
MS20803 SAIA FEMININA A,98.30,,MS20803,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/ms20803_saia_feminina_a_96057827_1_2fd71b5f223761501c332e184bb0c229.jpeg,https://www.daksuljeans.com.br/feminino/saia/ms20803-saia-feminina-a,11-04-2022
MS20801 MINI SAIA FEMININA,175.90,,MS20801,FEMININO,,https://images.tcdn.com.br/img/img_prod/1052366/ms20801_mini_saia_feminina_96057532_1_242bcdcd3a3baa92e39abcb6eb7ba2e2.jpeg,https://www.daksuljeans.com.br/feminino/saia/ms20801-mini-saia-feminina,11-04-2022
MOLETOM FEMININO CROPPED,239.90,2% elastano 98% algodão,MOLETOM,FEMININO,"Moletom feminino Moletom em jeans malha, super confortável Possui capuz e cordão Modelo veste P",https://images.tcdn.com.br/img/img_prod/1052366/moletom_feminino_cropped_96061102_1_ec4c5e059ecac954625c22bfcb0ea1c5.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/moletom-feminino-cropped,11-04-2022
MOLETOM FEMININO CROPPED,285.90,9% elastano 91% algodão,MOLETOM,FEMININO,"Moletom feminino Moletom em jeans malha, super confortável Lavação amaciada Gola redonda Modelo veste P",https://images.tcdn.com.br/img/img_prod/1052366/moletom_feminino_cropped_96061277_1_22bd30c612ddfc6b127aa7c9dcc893d1.jpg,https://www.daksuljeans.com.br/feminino/jaqueta/moletom-feminino-cropped-96061277,11-04-2022
JF20704 PARKA FEMININA,202.30,,JF20704,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/jf20704_parka_feminina_96057681_3_7d09f0f394549400ce3d2248de5b6ed6.png,https://www.daksuljeans.com.br/feminino/jaqueta/jf20704-parka-feminina,11-04-2022
SAIA JEANS FEMININA COM ELASTICO NO CÓS,153.90,2% elastano 98% algodão,SAIA,FEMININO,Mini Saia Jeans  Jeans claro  Elástico no cós  Fechamento com 2 botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_com_elastico_no_cos_96059043_1_882141cf6bd5da816c34631b8935a050.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21806-mini-saia-feminina,11-04-2022
SHORT JEANS FEMININO BARRA DESFIADA,164.90,2% elastano 98% algodão,SHORT,FEMININO,Short Jeans  Cintura alta  Barra desfiada  Puído  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_barra_desfiada_96058699_1_99e04a92d30ca7406635d8977ab2bd5c.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21407-shorts-feminino,11-04-2022
SHORT JEANS FEMININO ALTO LEVES PUÍDOS,140.70,"1,3% elastano 98,7% algodão",SHORT,PROMOÇÃO,Short Jeans  Cintura alta  Puídos nas laterais  Leve efeito Used  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_alto_leves_puidos_96058714_1_b36137962218ca87758797b59cb65cad.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21410-shorts-feminino-alto,11-04-2022
SHORT JEANS FEMININO ALTO COM BARRA DESFIADA,139.10,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura alta  Barra desfiada e dobradas nas laterais  Bolso diferenciado  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_alto_com_barra_desfiada_96058719_1_fbc4aa2a2b375ea907f6de8a5598b55d.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21409-shorts-feminino-alto,11-04-2022
SHORT FEMININO HOT PANTS COM BARRA DESFIADA,144.90,2% elastano 98% algodão,SHORT,FEMININO,Short Hot Pants  Barra desfiada com puídos  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_feminino_hot_pants_com_barra_desfiada_96060811_1_5503b24e04339560030740ef56adbd3e.jpg,https://www.daksuljeans.com.br/feminino/shorts/short-feminino-hot-pants-com-barra-desfiada,11-04-2022
SHORT FEMININO ALTO,135.90,14% vicose 28% poliéster 3% elastano 55% algodão,SHORT,PROMOÇÃO,"SHORTS FEMININO ALTO  CINTURA ALTA. COMPRIMENTO MEIA COXA. BOLSOS FRONTAIS E TRASSEIROS. LEVEMENTE DESFIADO NA BARRA. MODELO VESTE 36 COMPOSIÇÃO: 55% ALGODÃO, 28% POLIÉSTER, 14% VICOSE, 3% ELASTANO",https://images.tcdn.com.br/img/img_prod/1052366/sf19419_shorts_feminino_alto_96056225_1_a19109d2d4a753eebc66b5735941e9e8.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf19419-shorts-feminino-alto,11-04-2022
SF20401 SHORTS FEMININO MOM,118.30,,SF20401,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/sf20401_shorts_feminino_mom_96057562_1_b280ce66942b45599ae7efd167d2830a.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf20401-shorts-feminino-mom,11-04-2022
SAIA JEANS MIDI FEMININA FLUIDA,162.90,14% poliester 2% elastano 84% algodão,SAIA,FEMININO,Mini Saia Jeans  Tecido leve  Fluida  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_midi_feminina_fluida_96059235_1_33e244a3ea3bc3a3b3f7d8b9a99f3929.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21807-saia-midi-feminina,11-04-2022
SAIA JEANS FEMININA MIDI COM FLUIDO CÓS COM ELÁSTICO,191.90,100% liocel,SAIA,FEMININO,Saia Jeans Midi  Comprimento até no tornozelo  Tecido leve  Elástico no cós Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_midi_com_fluido_cos_com_elastico_96059600_1_363458a1c5557e4178340897646aae17.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21810-saia-midi-feminina,11-04-2022
SAIA JEANS FEMININA MIDI COM FECHAMENTO EM BOTÃO,175.90,2% elastano 98% algodão,SAIA,FEMININO,Saia Midi  Leve puído  Fechamento em botões Modelo veste P,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_midi_com_fechamento_em_botao_96055187_1_ed4de08d45d9e83664012a54bfc9720a.jpg,https://www.daksuljeans.com.br/feminino/saia/ms19803-saia-feminina-midi,11-04-2022
SAIA JEANS FEMININA COM LEVES PUÍDOS E PENSE FRONTAL,119.90,2% elastano 98% algodão,SAIA,PROMOÇÃO,Saia Jeans  Leve puído  Pense frontal  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_com_leves_puidos_e_pense_frontal_96059026_1_b3507862a37478ba435b9d48bfa75bfa.jpg,https://www.daksuljeans.com.br/feminino/saia/ms21803-mini-saia-feminina,11-04-2022
SAIA JEANS FEMININA COM FECHAMENTOS EM BOTÃO FRONTAL E FENDA FRONTAL,153.90,"1,3% elastano",SAIA,FEMININO,Saia Jeans  Fenda Frontal  Fechamento em botões Modelo veste P,https://images.tcdn.com.br/img/img_prod/1052366/saia_jeans_feminina_com_fechamentos_em_botao_frontal_e_fenda_frontal_96055967_1_fb61acd083d4551727915bedd355ef0f.jpg,https://www.daksuljeans.com.br/feminino/saia/ms19808-saia-feminina-midi,11-04-2022
SHORT JEANS FEMININO BARRA DESFIADA E CINTO COM POCHETE,140.70,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura Alta  Barra desfiada  Cinto com pochete  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_barra_desfiada_e_cinto_com_pochete_96058765_1_8622d02641c37c610ce50257ba88f9f0.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21420-shorts-feminino-alto,11-04-2022
SHORT JEANS FEMININO LAVACÃO DESTROYED BARRA DESFIADA,171.90,100% algodão,SHORT,FEMININO,Short Jeans  Cintura Alta  Puído no bolso  Lavação destroyed  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_lavacao_destroyed_barra_desfiada_96059529_1_86c6b3fd722ce4f424e8265c8110ef0a.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21424-shorts-feminino,11-04-2022
SHORT JEANS FEMININO HOT PANTS LEVES PUÍDOS BARRA DESFIADA,160.90,"1,3% elastano 98,7% algodão",SHORT,FEMININO,Short Hot Pants  Cintura alta  Barra desfiada  Puídos frontais  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_hot_pants_leves_puidos_barra_desfiada_96058730_1_caf1d7f35547d6a3f4fda94eaf659337.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21412-shorts-feminino-hot-pants,11-04-2022
SHORT JEANS FEMININO HOT PANTS LAVAÇÃO DEGRADE,182.90,"1,3% elastano 98,7% algodão",SHORT,FEMININO,Short Hot Pants  Cintura Alta  Lavação degradê  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_hot_pants_lavacao_degrade_96060438_1_9d9a4a8b53054cc106f7b8eb23a64693.jpg,https://www.daksuljeans.com.br/feminino/shorts/short-jeans-feminino-hot-pants-lavacao-degrade,11-04-2022
SHORT JEANS FEMININO HOT PANTS COM PUÍDO E BARRA CORTE A FIO,140.70,2% elastano 5% elastomultiester 93% algodão,SHORT,PROMOÇÃO,Short hot Pants  Cintura alta  Barra corte manual  Puídos em geral  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_hot_pants_com_puido_e_barra_corte_a_fio_96058704_1_0522cef1ac2a6f55d1dd6f4835b77e82.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21408-shorts-feminino-hot-pants,11-04-2022
SHORT JEANS FEMININO HOT PANTS COM FENDA FRONTAL,153.90,"1,3% elastano 98,7% algodão",SHORT,FEMININO,Short Hot Pants  Cintura Alta  Costura e fenda frontal  lavação clara  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_hot_pants_com_fenda_frontal_96058745_1_2aeb9182a23f232e7db582e535618721.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21415-shorts-feminino-hot-pants,11-04-2022
SHORT JEANS FEMININO EVASÊ COM ELÁSTICO NA CINTURA,133.50,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura alta Lavação marmorizada Elástico na cintura  Fechamento com dois botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_evase_com_elastico_na_cintura_96058725_1_12925f1658b3b8e28c88592c32c40a01.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21411-shorts-feminino-evase,11-04-2022
SHORT JEANS FEMININO EVASÊ AMACIADO COM PENSE FRONTAL,103.90,14% poliester 2% elastano 84% algodão,SHORT,PROMOÇÃO,Short Evasê  Cintura Alta  Pense frontal  Amaciado  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_evase_amaciado_com_pense_frontal_96059652_1_a340fe9c893537599ebc7d26cb8efa89.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21425-shorts-feminino-evase,11-04-2022
SHORT JEANS FEMININO DESTROYED BARRA DESFIADA,133.50,100% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura Alta  Efeito Used  Puído no bolso e na lateral  Lavação destroyed  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_destroyed_barra_desfiada_96059517_1_8acb9b6fa46647a6bcb1f7d2b7baab5d.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21423-shorts-feminino,11-04-2022
SHORT JEANS FEMININO COM RECORTE NO BOLSO,140.70,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura Alta  Leve puídos  Fechamento com dois botões e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_com_recorte_no_bolso_96058755_1_33a44907c66260e208fde5d279a9e4dd.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21417-shorts-feminino,11-04-2022
SHORT JEANS FEMININO COM ELÁSTICO NA CINTURA,115.90,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Jeans  Cintura Alta  Efeito used  Elástico na cintura  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_com_elastico_na_cintura_96059535_1_12e20fd1b03412bf529a4c5623bd1c20.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21426-shorts-feminino,11-04-2022
SHORT JEANS FEMININO BARRA DESFIADA LAVAÇÃO MARMORIZADA,153.90,100% algodão,SHORT,FEMININO,Short Jeans  Cintura alta  Marmorizado  Leves puídos  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_barra_desfiada_lavacao_marmorizada_96058693_1_0ebcab2b21757bb9618c56d93a19d5a6.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21405-shorts-feminino,11-04-2022
SHORT JEANS FEMININO MOM AMACIADO,119.90,"1,6% elastano 18% poliester 80,4% algodão",SHORT,PROMOÇÃO,Short Mom  Cintura Alta  Amaciada  Fechamento com dois botões e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_mom_amaciado_96058750_1_8b30e28ddb30aea7f61d08be124635f7.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21416-shorts-feminino-mom,11-04-2022
SHORT SARJA FEMININO MOM COM RECORTE FRONTAL,115.90,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Mom  Cintura alta  Recorte frontal  Bolso faca  Botão recapado  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_sarja_feminino_mom_com_recorte_frontal_96058680_2_cdbe618b430fad85e9e59f8b5c45039b.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21403-shorts-feminino-mom,11-04-2022
SHORT SARJA FEMININO MOM BARRA DOBRADA,153.90,2% elastano 98% algodão,SHORT,FEMININO,Short Mom  Cintura alta  Barra dobrada  Lateral redonda  Fechamento com 2 botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_sarja_feminino_mom_barra_dobrada_96058656_1_7801552c381cd3c27817381ce8112dae.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21401-shorts-fem-mom,11-04-2022
SHORT SARJA FEMININO JOGGER COM CORDÃO,129.90,33% algodão 67% liocel,SHORT,FEMININO,Short Jogger  Sarja  Elástico na cintura  Com cordão ajustável no cós  Lateral redonda  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_sarja_feminino_jogger_com_cordao_96058612_1_3a37c9933b90dfed80a95ea6c01b64c8.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21400-shorts-jogger-feminino,11-04-2022
SHORT SARJA FEMININO HOT PANTS BARRA DESFIADA,118.30,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Hot Pants  Cintura alta  Sarja  Bolso desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_sarja_feminino_hot_pants_barra_desfiada_96058686_1_83b037afc6096156dde48416dd6821ef.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21404-shorts-feminino-hot-pants,11-04-2022
SHORT SAIA JEANS FEMININO COM CINTO E FENDA FRONTAL,197.90,2% elastano 98% algodão,SHORT,FEMININO,Short Saia Jeans  Fenda dos lados  Cinto com fivela  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_saia_jeans_feminino_com_cinto_e_fenda_frontal_96059581_1_b359a87ffdd3b9ce213174c8ed917acf.jpg,https://www.daksuljeans.com.br/feminino/shorts/ms21808-saia-shorts-feminino,11-04-2022
SHORT SAIA JEANS FEMININO ALTO COM CORDÃO,123.10,2% elastano 98% algodão,SHORT,PROMOÇÃO,Short Saia  Cintura Alta  Jeans escuro  Amarração no cós  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_saia_jeans_feminino_alto_com_cordao_96059240_1_d0b702b1806eeac03a68214236f76048.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21421-shorts-saia-feminino-alto,11-04-2022
SHORT SAIA COTELE FEMININO ALTO COM CORDÃO CRU,123.10,1% elastano 34% liocel 65% algodão,SHORT,PROMOÇÃO,Short Saia  Cintura Alta  Tecido cotelê não aveludado  Amarração no cós  Zíper traseiro  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_saia_cotele_feminino_alto_com_cordao_cru_96059245_1_611349bc9442b72c7155f8bb8d0e408b.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21422-shorts-saia-feminino-alto,11-04-2022
SHORT JEANS FEMININO MOM ELÁSTICO NA CINTURA BARRA CORTE A FIO,180.90,"1,3% elastano 98,7% algodão",SHORT,FEMININO,Short Mom  Cintura Alta  Elástico no cós  Efeito Used  Bolso diferenciado  Barra com corte manual  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_mom_elastico_na_cintura_barra_corte_a_fio_96058740_1_1151c531b5abe945272fb11b5cad1074.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21414-shorts-feminino-mom,11-04-2022
SHORT JEANS FEMININO MOM COM ELÁSTICO NO CÓS BARRA DOBRADA,158.90,"1,3% elastano 98,7% algodão",SHORT,FEMININO,Short Mom  Cintura Alta  Barra dobrada  Elástico no cós  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_mom_com_elastico_no_cos_barra_dobrada_96058760_1_a635451fa3b9fc092c4978714e37f7e9.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21419-shorts-feminino-mom,11-04-2022
SHORT JEANS FEMININO MOM BARRA DESFIADA PRETO,139.10,1% elastano 99% algodão,SHORT,PROMOÇÃO,Short Mom  Cintura Alta  Efeito Used  Puído  Barra desfiada  Fechamento com dois botões e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_mom_barra_desfiada_preto_96059048_1_f4b2a82ebe9a2d3563e76a4063e4a431.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21418-shorts-feminino-mom,11-04-2022
SHORT JEANS FEMININO MOM BARRA CORTE A FIO,140.70,"1,3% elastano 98,7% algodão",SHORT,PROMOÇÃO,Short Mom  Cintura alta  Barra com corte manual  Fechamento com cinco botão recapados e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/short_jeans_feminino_mom_barra_corte_a_fio_96058709_1_44405e002be39d68d10dd87e438af761.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21406-shorts-feminino-mom,11-04-2022
SHORTS FEMININO HOT PANTS,162.90,2% elastano 98% algodão,SHORTS,FEMININO,Short Hot Pants  Cintura Alta  Barra desfiada  Lavação clara  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/shorts_feminino_hot_pants_96058735_1_4a8fa4e605b472307b40801314f512c1.jpg,https://www.daksuljeans.com.br/feminino/shorts/sf21413-shorts-feminino-hot-pants,11-04-2022
TRICOT DE LÃ FEMININA,167.10,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056581_1_af1d0b90be68de799d615067e6c58ee5.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1301-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,200.7,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056584_variacao_13721_1_bce83db5b26d29b38428477126452806.jpg,https://www.daksuljeans.com.br/feminino/tricot/clf1301-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,140.70,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056595_1_f0e3e46456abe188c64ddba9f58c0319.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1307-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,155.10,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056680_1_b30559307cdff9615275f9ecdcf5cb37.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1308-blusa-de-la-feminina,11-04-2022
TRICOT DE LÃ FEMININA,168.70,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056683_1_c964567ca8666de7f9e5e165835062c9.jpg,https://www.daksuljeans.com.br/feminino/tricot/clf1303-casaco-de-la-feminino,11-04-2022
TRICOT DE LÃ FEMININA,225.50,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96057074_1_080dfeb994118b58a33f28d0a3c73ca6.jpg,https://www.daksuljeans.com.br/feminino/tricot/clf1305-casaco-de-la-feminino,11-04-2022
TRICOT DE LÃ FEMININA,211.10,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96057150_1_d944be702a4e59c164e0e463e78d60f8.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1310-blusa-de-la-feminina,11-04-2022
SSHORT SARJA FEMININO HOT PANTS BARRA DOBRADA DESFIADA,153.90,2% elastano 98% algodão,SSHORT,FEMININO,Short Hot Pants  Cintura alta  Barra dobrada e desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/sshort_sarja_feminino_hot_pants_barra_dobrada_desfiada_96058665_1_774f06a2cd5cbe760c6e7e6372e52779.jpg,https://www.daksuljeans.com.br/feminino/shorts/short-sarja-feminino-hot-pants-barra-dobrada-desfiada,11-04-2022
SHORTS JEANS FEMININO MOM LEVES PUÍDOS E BARRA CORTE A FIO PLUS SIZE,204.90,"1,3% elastano 98,7% algodão",SHORTS,FEMININO,Short Mom  Cintura Alta  Leves puídos  Barra dobrada com corte a fio  Lavação marmorizada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/shorts_jeans_feminino_mom_leves_puidos_e_barra_corte_a_fio_96060509_1_2b425a70e833490dfa3908a9dcc55fb3.jpg,https://www.daksuljeans.com.br/shorts-jeans-feminino-mom-leves-puidos-e-barra-corte-a-fio,11-04-2022
SHORTS JEANS FEMININO MOM LEVES PUÍDOS E BARRA CORTE A FIO,193.90,"1,3% elastano 98,7% algodão",SHORTS,FEMININO,Short Mom  Cintura Alta  Leves puídos  Barra dobrada com corte a fio  Lavação marmorizada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/shorts_jeans_feminino_mom_leves_puidos_e_barra_corte_a_fio_96060504_1_1ec0ab8f15b85e8681401f375689139c.jpg,https://www.daksuljeans.com.br/feminino/shorts/shorts-jeans-feminino-mom-leves-puidos-e-barra-corte-a-fio,11-04-2022
SHORTS JEANS FEMININO BARRA DESFIADA E CORDÃO CÓS,186.90,"1,3% elastano 98,7% algodão",SHORTS,FEMININO,Short Mom  Cintura Alta  Cordão no cós  Barra desfiada  Fechamento com botão e zíper Modelo veste 36,https://images.tcdn.com.br/img/img_prod/1052366/shorts_jeans_feminino_barra_desfiada_e_cordao_cos_96060433_1_1652eb0fe032e95fa1bd23e27900170a.jpg,https://www.daksuljeans.com.br/feminino/shorts/shorts-jeans-feminino-barra-desfiada-e-cordao-cos,11-04-2022
TRICOT DE LÃ FEMININA,119.90,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_feminina_96056516_1_62b8746f02285ae6b0ea2d4e5a8075dc.jpg,https://www.daksuljeans.com.br/feminino/tricot/blf1304-blusa-de-la-feminina,11-04-2022
VESTIDO JEANS FEMININO COM MANGA ACINTURADO,175.90,33% algodão 67% liocel,VESTIDO,FEMININO,Vestido Jeans  Manga e acinturado  Fechamento em botão Modelo veste36,https://images.tcdn.com.br/img/img_prod/1052366/vestido_jeans_feminino_com_manga_acinturado_96059645_1_15fecdf640279f0d5d45d6f590b53833.jpg,https://www.daksuljeans.com.br/feminino/vestido/vt21809-vestido-feminino,11-04-2022
TRICOT DE LÃ MASCULINA,139.10,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96052388_variacao_12969_1_d1df568190e6a31e401e82c8e0bb701e.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1207-blusa-de-la-masculina,11-04-2022
TRICOT DE LÃ MASCULINA,121.50,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96056522_1_5b5ad11a6badb4ddfcb3fc592d4a2144.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1300-blusa-de-la-masculina,11-04-2022
TRICOT DE LÃ MASCULINA,140.70,,TRICOT,PROMOÇÃO,,https://images.tcdn.com.br/img/img_prod/1052366/tricot_de_la_masculina_96056629_1_47edf71a5bd39136716fcddce6aff769.jpg,https://www.daksuljeans.com.br/masculino/tricot/blm1301-blusa-de-la-masculina,11-04-2022
