name,price,gender,category,composition,leather,description,img_url,url,scrapped-at
Camiseta Estampa Live Life Intensively,99,Masculino,Camiseta,Algodão 100%,Malha,"Básica e atemporal, a camiseta ganha a companhia do",https://damyller.vteximg.com.br/arquivos/ids/500386-980-1470/Camiseta-Masculina-Basica-Frente--.jpg?v=636928154253700000,https://www.damyller.com.br/camiseta-estampa-live-life-intensively-8v0y198/p,11-04-2022
Calça Reta Jeans Básica Masculina,279,Masculino,Reta,"Algodão 99%, Elastano 1%",Jeans,"A calça reta é ideal para aqueles que preferem as modelagens mais tradicionais. Além de democrática, ela é super confortável. Combine com uma polo e arremate com tênis.",https://damyller.vteximg.com.br/arquivos/ids/507416-980-1470/Calca-Reta-Jeans-Basica-Masculina-Frente--.jpg?v=636936970513300000,https://www.damyller.com.br/calca-reta-jeans-basica-masculina-8n0yi33/p,11-04-2022
Carteira de Couro Masculina,95,Masculino,Carteira,Couro %,,A,https://damyller.vteximg.com.br/arquivos/ids/435169-980-1470/CARTEIRA-Frente--.jpg?v=636900727073830000,https://www.damyller.com.br/carteira-de-couro-masculina-8n0tg27/p,11-04-2022
Calça Jeans Skinny Masculina,289,Masculino,Skinny,"Algodão 98%, Elastano 2%",Jeans,A calça,https://damyller.vteximg.com.br/arquivos/ids/394849-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=636879319736970000,https://www.damyller.com.br/calca-jeans-skinny-masculina-8n0y126/p,11-04-2022
Calça Jeans Skinny com Marcações,329,Masculino,Skinny,"Algodão 82%, Poliéster 16%, Elastano 2%",Jeans,A calça skinny é aquela peça super versátil que não pode faltar no closet deles. A dica é apostar na companhia de uma camisa para um look despojado e moderno.,https://damyller.vteximg.com.br/arquivos/ids/386362-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=636850716807730000,https://www.damyller.com.br/calca-jeans-skinny-com-marcacoes-8n0yh94/p,11-04-2022
Bolsa Jeans Maxi - Tam: UC / Cor: BLUE,249,Unissex,Bolsa e Mochila,Sem Composição,Jeans,"A bolsa é versátil e utilitária. Seja no dia a dia, para fazer compras ou viajar, ela deixa tudo mais prático.",https://damyller.vteximg.com.br/arquivos/ids/507114-980-1470/Bolsa-Jeans-Maxi-Frente.jpg?v=636935155806070000,https://www.damyller.com.br/bolsa-jeans-maxi-z388/p,11-04-2022
Calça Jeans Super Skinny Masculina,279,Masculino,Super Skinny,"Algodão 99%, Elastano 1%",Jeans,A calça,https://damyller.vteximg.com.br/arquivos/ids/385946-980-1470/Calca-Jeans-Super-Skinny-Masculina-Frente--.jpg?v=636846104362330000,https://www.damyller.com.br/calca-jeans-super-skinny-masculina-8n0y048/p,11-04-2022
Camiseta Básica com Bolso Masculina,129,Masculino,Camiseta,Algodão 100%,Malha,"Básica, a t-shirt ganha um",https://damyller.vteximg.com.br/arquivos/ids/544706-980-1470/Camiseta-Basica-com-Bolso-Masculina-Frente--.jpg?v=637128183370470000,https://www.damyller.com.br/camiseta-basica-com-bolso-masculina-8v0y061/p,11-04-2022
Camiseta Estampa e Costura Contrastante,119,Masculino,Camiseta,"Algodão 96%, Elastano 4%",,"Básica e atemporal, a t-shirt ganha destaque com as listras frontais, minimalistas e cheias de bossa. Vale combinar com seu jeans favorito para um look casual.",https://damyller.vteximg.com.br/arquivos/ids/499211-980-1470/Camiseta-Basica-Masculina-Frente--.jpg?v=636928134115800000,https://www.damyller.com.br/camiseta-estampa-e-costura-contrastante-8v0yi77/p,11-04-2022
Camisa Social Listrada Algodão Peruano,259,Masculino,Manga Longa,Algodao Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/476707-980-1470/Camisa-Social-Listrada-Algodao-Peruano-Frente--.jpg?v=636924084397330000,https://www.damyller.com.br/camisa-social-listrada-algodao-peruano-8i0tf78/p,11-04-2022
Meia Macia Invisível Unissex,23,Unissex,Meias,Algodão 59% Poliamida 32% Outros 9%,,A meia invisível é versátil e item utilitário no guarda roupa. Ela é ideal para agregar conforto mas de maneira discreta.,https://damyller.vteximg.com.br/arquivos/ids/509632-980-1470/MEIA-INVISIVEL-Frente--.jpg?v=636953335770070000,https://www.damyller.com.br/meia-macia-invisivel-unissex-8n0tg28/p,11-04-2022
Camisa Social Masculina Algodão Peruano,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/645950-980-1470/Camisa-Social-Masculina-Algodao-Peruano-Frente--.jpg?v=637713816679170000,https://www.damyller.com.br/camisa-social-masculina-algodao-peruano-8i0tf87/p,11-04-2022
Camisa Social Listrada Masculina,259,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/476987-980-1470/Camisa-Social-Listrada-Masculina-Frente--.jpg?v=636924089411670000,https://www.damyller.com.br/camisa-social-listrada-masculina-8i0tf86/p,11-04-2022
Camisa Social Branca de Algodão Peruano,329,Masculino,Manga Longa,Algodao Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/645849-980-1470/Camisa-Social-Branca-de-Algodao-Peruano-Frente--.jpg?v=637713751535070000,https://www.damyller.com.br/camisa-social-branca-de-algodao-peruano-8i0tf85/p,11-04-2022
Camisa Social Xadrez Azul/Branco,259,Masculino,Manga Longa,Algodao Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/476893-980-1470/Camisa-Social-Xadrez-Azul-Branco-Frente--.jpg?v=636924087794130000,https://www.damyller.com.br/camisa-social-xadrez-azul-branco-8i0tf84/p,11-04-2022
Camisa Social Xadrez Masculina,259,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/476859-980-1470/Camisa-Social-Xadrez-Masculina-Frente--.jpg?v=636924087200500000,https://www.damyller.com.br/camisa-social-xadrez-masculina-8i0tf82/p,11-04-2022
Camisa Social Preta de Algodão Peruano,329,Masculino,Manga Longa,Algodao Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/646730-980-1470/Camisa-Social-Preta-de-Algodao-Peruano-Frente--.jpg?v=637715631147430000,https://www.damyller.com.br/camisa-social-preta-de-algodao-peruano-8i0tf81/p,11-04-2022
Camisa Social Xadrez de Algodão Peruano,259,Masculino,Manga Longa,Algodao Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/374697-980-1470/Camisa-Social-Xadrez-de-Algodao-Peruano-Frente--.jpg?v=636785773911830000,https://www.damyller.com.br/camisa-social-xadrez-de-algodao-peruano-8i0tf80/p,11-04-2022
Calça Jeans Reta com Estampa no Bolso,329,Masculino,Reta,Algodão 99% Elastano 1%. Forro De Bolso: Algodão 67% Poliéster 33%,,"A calça reta é ideal para aqueles que buscam versatilidade e conforto, e aparece na companhia da lavanderia",https://damyller.vteximg.com.br/arquivos/ids/584381-980-1470/Calca-Jeans-Reta-com-Estampa-no-Bolso-Frente--.jpg?v=637402782181100000,https://www.damyller.com.br/calca-jeans-reta-com-estampa-no-bolso-7n0yf27/p,11-04-2022
Bermuda Reta Jeans Masculina,269,Masculino,,"Algodão 98%, Elastano 2%",Jeans,A bermuda com,https://damyller.vteximg.com.br/arquivos/ids/494349-980-1470/Bermuda-Reta-Jeans-Masculina-Frente--.jpg?v=636924986077330000,https://www.damyller.com.br/bermuda-reta-jeans-masculina-8v0yi04/p,11-04-2022
Camiseta Masculina Básica,99,Masculino,Camiseta,Algodão 100%,,As t-shirt são aliadas ideais na hora de compor produções descomplicadas. A dica é combinar com uma chino para um,https://damyller.vteximg.com.br/arquivos/ids/495052-980-1470/Camiseta-Masculina-Basica-Frente--.jpg?v=636925009369470000,https://www.damyller.com.br/camiseta-masculina-basica-8v0y035/p,11-04-2022
Carteira Masculina Pequena de Couro,65,Masculino,Carteira,Sem Composição,,A carteira é aquele acessório utilitário que dispensa apresentações. A versão menor é ainda mais compacta.,https://damyller.vteximg.com.br/arquivos/ids/492305-980-1470/Carteira-Masculina-Pequena-de-Couro-Frente--.jpg?v=636924924173170000,https://www.damyller.com.br/carteira-masculina-pequena-de-couro-8v0tg03/p,11-04-2022
Bermuda Jogger Jeans Masculina,249,Masculino,Jogger,Algodão 82% Poliéster 16% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,"A jogger aparece em uma versão moderna, com comprimento mais curto. A dica é apostar em uma t-shirt para um",https://damyller.vteximg.com.br/arquivos/ids/646866-980-1470/Bermuda-Jogger-Jeans-Masculina-Frente--.jpg?v=637715654390670000,https://www.damyller.com.br/bermuda-jogger-jeans-masculina-8n0a373/p,11-04-2022
Calça Jeans Skinny Marcações Leves,329,Masculino,Skinny,"Algodão 83%, Poliéster 15%, Elastano 2%",Jeans,O,https://damyller.vteximg.com.br/arquivos/ids/572344-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=637562722824770000,https://www.damyller.com.br/calca-jeans-skinny-marcacoes-leves-8n0yh50/p,11-04-2022
Camiseta Masculina Estampa Geométrica,119,Masculino,Camiseta,Algodão 100%,,O,https://damyller.vteximg.com.br/arquivos/ids/498681-980-1470/Camiseta-Masculina-Estampa-Geometrica-Frente--.jpg?v=636928125211800000,https://www.damyller.com.br/camiseta-masculina-estampa-geometrica-8v0yh25/p,11-04-2022
Bermuda Masculina Jogger Bolso Faca,229,Masculino,Jogger,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,,A bermuda jogger é ultra,https://damyller.vteximg.com.br/arquivos/ids/512020-980-1470/Bermuda-Masculina-Jogger-Bolso-Faca-Frente--.jpg?v=637556545996670000,https://www.damyller.com.br/bermuda-masculina-jogger-bolso-faca-7v0a040/p,11-04-2022
Camisa Masculina Malha Índigo,249,Masculino,Manga Curta,"Algodão 93%, Elastano 7%",,"A camisa aparece confeccionada na malha índigo, versátil e confortável. Aposte na companhia de uma bermuda",https://damyller.vteximg.com.br/arquivos/ids/589549-980-1470/Camisa-Masculina-Malha-Indigo-Frente--.jpg?v=637430234854870000,https://www.damyller.com.br/camisa-masculina-malha-indigo-7v0yd26/p,11-04-2022
Calça Jeans Médio Skinny G2 Masculina,319,Masculino,Skinny,"Algodão 98%, Elastano 2%",Jeans,A calça com,https://damyller.vteximg.com.br/arquivos/ids/411448-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=636882470162100000,https://www.damyller.com.br/calca-jeans-medio-skinny-g2-masculina-8n0yg12/p,11-04-2022
Camisa Jeans Azul Escuro Manga Longa,279,Masculino,Manga Longa,"Algodão 71%, Poliéster 29%",,A camisa é confeccionada em sarja leve de algodão sustentável BCI (A certificação BCI ¿ A,https://damyller.vteximg.com.br/arquivos/ids/609311-980-1470/Camisa-Jeans-Azul-Escuro-Manga-Longa-Frente--.jpg?v=637540100305970000,https://www.damyller.com.br/camisa-jeans-azul-escuro-manga-longa-7i0yg02/p,11-04-2022
Jaqueta Jeans Clara Trucker Unissex,489,Unissex,Jaqueta,Algodão 100%,Jeans,A jaqueta,https://damyller.vteximg.com.br/arquivos/ids/507500-980-1470/Jaqueta-Jeans-Trucker-Unissex-Frente--.jpg?v=636937127910370000,https://www.damyller.com.br/jaqueta-jeans-clara-trucker-unissex-7i0yg20/p,11-04-2022
Calça Jeans Super Skinny com Bigodes,329,Masculino,Super Skinny,"Algodão 98%, Elastano 2%",Jeans,A calça,https://damyller.vteximg.com.br/arquivos/ids/470932-980-1470/Calca-Jeans-Super-Skinny-Masculina-Frente--.jpg?v=636922577618730000,https://www.damyller.com.br/calca-jeans-super-skinny-com-bigodes-7n0yg39/p,11-04-2022
Calça Jeans Super Escura Skinny,249,Masculino,Skinny,Algodão 72% Poliéster 27% Elastano 1%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,Com,https://damyller.vteximg.com.br/arquivos/ids/585245-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=637405637764200000,https://www.damyller.com.br/calca-jeans-super-escura-skinny-7n0yd67/p,11-04-2022
Camiseta Básica Masculina,109,Masculino,Camiseta,"Algodão 96%, Elastano 4%",,"Básica e essencial, a t-shirt masculina é confeccionada em tecido macio de algodão com elastano. A dica é combinar com seu jeans favorito para um look casual",https://damyller.vteximg.com.br/arquivos/ids/511276-980-1470/Camiseta-Basica-Masculina-Frente--.jpg?v=636967407604570000,https://www.damyller.com.br/camiseta-basica-masculina-7v0yf94/p,11-04-2022
Camisa Manga Longa Masculina,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra premium, diferenciada no brilho especial e na suave textura. Essencial para compor produções ultra elegantes.",https://damyller.vteximg.com.br/arquivos/ids/567398-980-1470/Camisa-Manga-Longa-Masculina-Frente--.jpg?v=637336355684130000,https://www.damyller.com.br/camisa-manga-longa-masculina-8i0tf54/p,11-04-2022
Camisa Manga Longa Masculina,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/567720-980-1470/Camisa-Manga-Longa-Masculina-Frente--.jpg?v=637336416514500000,https://www.damyller.com.br/camisa-manga-longa-masculina-8i0tf53/p,11-04-2022
Camisa Manga Longa de Algodão Peruano,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra",https://damyller.vteximg.com.br/arquivos/ids/567700-980-1470/Camisa-Manga-Longa-Masculina-Frente--.jpg?v=637336414994300000,https://www.damyller.com.br/camisa-manga-longa-de-algodao-peruano-8i0tf52/p,11-04-2022
Calça Jeans Reta Masculina,299,Masculino,Reta,Algodão 84% Poliéster 14% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A calça reta é ideal para produções tradicionais sem abrir mão do conforto. Vale combinar com uma t-shirt e deixar o look ainda mais moderno.,https://damyller.vteximg.com.br/arquivos/ids/585103-980-1470/Calca-Jeans-Reta-Masculina-Frente--.jpg?v=637405594911530000,https://www.damyller.com.br/calca-jeans-reta-masculina-7n0ye64/p,11-04-2022
Bermuda Jeans Justa Masculina,249,Masculino,Skinny,Algodão 72% Poliéster 27% Elastano 1%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A lavanderia,https://damyller.vteximg.com.br/arquivos/ids/567509-980-1470/Bermuda-Jeans-Justa-Masculina-Frente--.jpg?v=637336367176670000,https://www.damyller.com.br/bermuda-jeans-justa-masculina-7v0yd16/p,11-04-2022
Bermuda Skinny Masculina,289,Masculino,Skinny,Algodão 68% Poliéster 30% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,,A bermuda color é a basiquinha essencial no guarda roupa deles. Aposte em uma camisa de algodão para um,https://damyller.vteximg.com.br/arquivos/ids/567479-980-1470/Bermuda-Skinny-Masculina-Frente--.jpg?v=637336365245900000,https://www.damyller.com.br/bermuda-skinny-masculina-7v0yc60/p,11-04-2022
Calça Jeans Super Escura Skinny G3 C2,219,Masculino,Skinny,"Algodão 72%, Poliéster 27%, Elastano 1%",Jeans,A calça,https://damyller.vteximg.com.br/arquivos/ids/567444-980-1470/Calca-Jeans-Skinny-Masculina-Frente--.jpg?v=637336361370770000,https://www.damyller.com.br/calca-jeans-super-escura-skinny-g3-c2-7n0yf26/p,11-04-2022
Camisa Jeans Clara Manga Curta Masculina,299,Masculino,Manga Curta,Liocel 100%,,"A camisa medium é essencial no guarda roupa deles. Possui logo aplicado na parte frontal. Vale combinar com calça color e dobrar a barra, deixando a produção mais moderna. YB17",https://damyller.vteximg.com.br/arquivos/ids/583957-980-1470/Camisa-Jeans-Manga-Curta-Masculina-Frente--.jpg?v=637401696467770000,https://www.damyller.com.br/camisa-jeans-clara-manga-curta-masculina-7v0yb17/p,11-04-2022
Calça Skinny Preta Masculina,349,Masculino,Skinny,Algodão 76% Poliéster 22% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,,"Com shape skinny e cintura média, a calça preta em sarja com elastano é versátil e combina facilmente com qualquer peça. Vale investir em uma t-shirt, ou se preferir uma produção mais elegante, vá de camisa de algodão peruano. * Possui etiqueta aplicada no bolso relógio e outra de material sintético na parte traseira do cós; * Os bolsos traseiros são confeccionados com pesponto triplo diferenciado; * Possui também rebites aplicados nos bolsos frontais. YE70",https://damyller.vteximg.com.br/arquivos/ids/642965-980-1470/Calca-Skinny-Preta-Masculina-Frente--.jpg?v=637701705742000000,https://www.damyller.com.br/calca-skinny-preta-masculina-7n0ye70/p,11-04-2022
Camisa Social Manga Longa,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é confeccionada com algodão peruano, que é reconhecido mundialmente por ser uma fibra premium, diferenciada no brilho especial e na suave textura. Essencial para compor produções ultra elegantes. TE22",https://damyller.vteximg.com.br/arquivos/ids/452902-980-1470/Camisa-Social-Manga-Longa-Frente--.jpg?v=636921683556000000,https://www.damyller.com.br/camisa-social-manga-longa-7i0te22/p,11-04-2022
Camisa Social,329,Masculino,Manga Longa,Algodão Peruano 100%,,"A camisa é moderna e versátil e possui toque macio, proporcionado pelo algodão peruano. Destaque para o logo bordado na altura do tórax. Vale apostar na combinação com calça color, deixando a produção elegante e cool. TE77",https://damyller.vteximg.com.br/arquivos/ids/453318-980-1470/Camisa-Social-Frente--.jpg?v=636921688820000000,https://www.damyller.com.br/camisa-social-masculina-7i0te77/p,11-04-2022
Calça Masculina Slim Color,289,Masculino,Slim,"Algodão 98%, Elastano 2%",,A calça,https://damyller.vteximg.com.br/arquivos/ids/612052-980-1470/Calca-Masculina-Slim-Color-Frente--.jpg?v=637547380479900000,https://www.damyller.com.br/calca-masculina-slim-color-7n0yd40/p,11-04-2022
Calça Masculina Skinny,179,Masculino,Skinny,"Algodão 98%, Elastano 2%",,"Clássica, a calça skinny color é indispensável no guarda-roupa deles. Compõe diversos looks, desde os casuais até os mais elegantes e sofisticados. O detalhe é sutil, mas faz-se presente nos bolsos costas através do ponto diferenciado. YD07",https://damyller.vteximg.com.br/arquivos/ids/367279-980-1470/Calca-Masculina-Skinny-Frente--.jpg?v=636747836967700000,https://www.damyller.com.br/calca-masculina-skinny-7n0yd07/p,11-04-2022
Calça Super Skinny Masculina,239,Masculino,Super Skinny,"Algodão 72%, Poliéster 27%, Elastano 1%",Jeans,"O material sintético aplicado nos bolsos traseiros, tanto através do logotipo bordado quanto do bolso embutido falso, completa a basiquinha de maneira moderna. A lavanderia escura vai de encontro a modelagem skinny da peça, deixando-a ainda mais democrática. Os arremates ficam por conta de rebites do tom da peça. IO77",https://damyller.vteximg.com.br/arquivos/ids/550537-980-1470/Calca-Super-Skinny-Masculina-Frente--.jpg?v=637159485960570000,https://www.damyller.com.br/calca-super-skinny-masculina-6n0io77/p,11-04-2022
Calça Masculina Skinny,279,Masculino,Skinny,Algodão 72% Poliéster 27% Elastano 1%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,"Peça chave no guarda-roupa masculino, a calça skinny G2 com lavanderia raw traz a sobriedade do tom para a composição. Invista em tênis com mood Sporty para deixar a produção casual e autêntica. IO33",https://damyller.vteximg.com.br/arquivos/ids/572457-980-1470/Calca-Masculina-Skinny-Frente--.jpg?v=637360230498170000,https://www.damyller.com.br/calca-masculina-skinny-6n0io33/p,11-04-2022
Bermuda Masculina Jogger,259,Masculino,Jogger,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,,"Direto do mundo dos esportes, a bermuda jogger conquistou a cena fashion devido ao seu estilo e conforto. Com cadarço no cós, que possibilita um melhor ajuste da peça ao corpo, a bermuda é a dica para fugir do óbvio e criar looks cheios de estilo. Confeccionada em sarja com toque peletizado, proporciona conforto máximo. IY78",https://damyller.vteximg.com.br/arquivos/ids/566372-980-1470/Bermuda-Masculina-Jogger-Frente--.jpg?v=637336174105670000,https://www.damyller.com.br/bermuda-masculina-jogger-6v0iy78/p,11-04-2022
Carteira Masculina Básica,95,Masculino,Carteira,Couro %,,"Divisões utilitárias e detalhes únicos evidenciam a praticidade e o estilo deste acessório em couro. Perfeito para o homem de bom gosto, a carteira é item chave em qualquer estilo. Destaque ainda para a placa em metal com aplicação da logo. TD52",https://damyller.vteximg.com.br/arquivos/ids/448860-980-1470/Carteira-Masculina-Basica-Frente--.jpg?v=636921599337300000,https://www.damyller.com.br/carteira-masculina-basica-6n0td52/p,11-04-2022
Camisa Polo Detalhe Listras,299,Masculino,Polo,Algodão 100%,,"A polo é sempre uma opção perfeita para os looks tanto do dia quanto da noite. Casual e versátil, acompanha desde um jeans básico até mesmo um jeans destroyed. Ou seja, é definitivamente must have do guarda-roupa masculino. Aposte! IV20",https://damyller.vteximg.com.br/arquivos/ids/653246-980-1470/Camisa-Polo-Detalhe-Listras-Frente--.jpg?v=637735646498000000,https://www.damyller.com.br/camisa-polo-detalhe-listras-5n0iv20/p,11-04-2022
Calça Masculina Super Skinny Preta,349,Masculino,Super Skinny,Algodão 76% Poliéster 22% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,,"Versátil para qualquer look, esta calça confeccionada em sarja é ótima para o dia a dia. Com modelagem super shinny, ela traz gancho baixo e recortes nos bolsos traseiros e acabamentos sutis que valorizam o produto. IF83",https://damyller.vteximg.com.br/arquivos/ids/567393-980-1470/Calca-Masculina-Super-Skinny-Preta-Frente--.jpg?v=637336354304700000,https://www.damyller.com.br/calca-masculina-super-skinny-preta-2n0if83/p,11-04-2022
Camiseta College Gola V Masculina,129,Masculino,,"Algodão 96%, Elastano 4%",,"O básico é sempre indispensável, pois completa qualquer produção de forma elegante. Com modelagem slim e mangas college, a peça garante looks com bermudas ou calças facilmente. Basta somar um sapato mocassim para complementar a produção. IQ36",https://damyller.vteximg.com.br/arquivos/ids/623082-980-1470/Camiseta-College-Gola-V-Masculina-Frente--.jpg?v=637680153228070000,https://www.damyller.com.br/camiseta-college-gola-v-masculina-4v0iq36/p,11-04-2022
Bermuda Masculina Skinny Chino,249,Masculino,Chino,Algodão 96% Elastano 4%. Forro De Bolso: Algodão 67% Poliéster 33%,,"O toque de alfaiataria é super elegante, e por isso, tem grande destaque neste verão. Perfeita para acompanhar produções de Réveillon com muito estilo, ela compõe de forma impecável looks de estilos diversos. Por isso, vale apostar em uma clássica camisa bicolor, garantia de sucesso absoluto. IQ65",https://damyller.vteximg.com.br/arquivos/ids/534622-980-1470/Bermuda-Masculina-Skinny-Chino-Frente--.jpg?v=637079541173530000,https://www.damyller.com.br/bermuda-masculina-skinny-chino-4v0iq65/p,11-04-2022
Meia Masculina,25,Masculino,Meias,Algodão 72% Poliamida 15% Outras Fibras 3%,,"Meia masculina feita através de malha tubolar, o cano é super longo e o conforto é super alto. Ótima para várias ocasiões. T761",https://damyller.vteximg.com.br/arquivos/ids/553454-980-1470/Meia-Masculina-Frente--.jpg?v=637179108352100000,https://www.damyller.com.br/meia-masculina-3n0t761/p,11-04-2022
Meia Sapatilha Masculina,23,Masculino,Meias,Algodao 72% Poliamida 25% Outras Fibras 3%,,"Meia masculina com modelagem sapatilha, ou seja, com cano super curtinho, feita através de malha tubolar e a marca DMYLR estampada na parte superior da meia. T754",https://damyller.vteximg.com.br/arquivos/ids/565906-980-1470/Meia-Sapatilha-Masculina-Frente--.jpg?v=637336142204400000,https://www.damyller.com.br/meia-sapatilha-masculina-3n0t754/p,11-04-2022
Meia Masculina Esportiva,23,Masculino,Meias,"Algodão 80%, Poliamida 18%, Outra Fibra 2%",,"Meia masculina esportiva max, possui cano curto, alto índice de conforto e listras em cores que agregam constrate e beleza a peça. T762",https://damyller.vteximg.com.br/arquivos/ids/565908-980-1470/Meia-Masculina-Esportiva-Frente--.jpg?v=637336142340200000,https://www.damyller.com.br/meia-masculina-esportiva-3n0t762/p,11-04-2022
Bolsa Jeans de Alça Ecodamyller Unissex - Tam: UC / Cor: MEDIA,,Unissex,Bolsa e Mochila,Algodão 100%,Jeans,"A bolsa ECODAMYLLER de modelo shopper é confeccionada combinando dois tecidos jeans de composição 100% algodão que tiveram em sua matéria- prima o uso de fibras recicladas e a redução do uso de água. A arte em laser e sua cor de aspecto vintage que foi feita utilizando químicos certificados ZDHC, não agridem o meio ambiente. Além de todos esses atributos, ela é unissex, e acompanha os looks do dia a dia de forma prática e descolada. Aposte do seu jeito!",https://damyller.vteximg.com.br/arquivos/ids/633734-980-1470/1N0V152_000007_F_2.jpg?v=637660223281170000,https://www.damyller.com.br/bolsa-jeans-de-alca-ecodamyller-unissex-v152/p,11-04-2022
Bermuda Jeans Claro Slim C29 Masculina,,Masculino,,Algodão 98% Elastano 2%. Forro De Bolso: Algodão 67% Poliéster 33%,Jeans,A bermuda masculina slim é confeccionada em jeans de algodão sustentável BCI (A certificação BCI A,https://damyller.vteximg.com.br/arquivos/ids/633588-980-1470/Bermuda-Jeans-Claro-Slim-C29-Masculina-Frente--.jpg?v=637655958818600000,https://www.damyller.com.br/bermuda-jeans-claro-slim-c29-masculina-1v0ym32/p,11-04-2022
Chapéu Dupla Face Ecodamyller - Tam: UC / Cor: MEDIA,,Unissex,Acessórios,Algodão 100%,Jeans,"O chapéu bucket dupla-face é confeccionado em tecido 100% jeans com upycicling de fibras recicladas, que de um lado traz uma lavanderia de tonalidade média com aspecto vintage, e do outro uma estampa em laser que não agride o meio ambiente. Combine com os seus looks para um visual descolado.",https://damyller.vteximg.com.br/arquivos/ids/630306-980-1470/1N0V134_000007_F_3.jpg?v=637636929713500000,https://www.damyller.com.br/chapeu-dupla-face-ecodamyller-v134/p,11-04-2022
Bolsa Jeans Shopper Ecodamyller - Tam: UC / Cor: MEDIA,,Unissex,Bolsa e Mochila,Algodão 100%,Jeans,"A bolsa shopper faz parte da linha ECO DAMYLLER pois é confeccionada em jeans 100% algodão BCI que em sua matéria-prima teve o upcycling de fibras recicladas, proporcionando um shape estruturado e original à esse acessório atemporal. As costuras matelassê ressaltam suas marcações de lavanderia que foram feitas utilizando químico certificado ZDHC, que não agride o meio-ambiente, e ainda proporciona um visual moderno e urbano. Ideal para acompanhar o rotina do dia a dia com muito estilo.",https://damyller.vteximg.com.br/arquivos/ids/629297-980-1470/1N0V148_000007_F_2.jpg?v=637635350287200000,https://www.damyller.com.br/bolsa-jeans-shopper-ecodamyller-v148/p,11-04-2022
Camisa Estampa Tropical Masculina,,Masculino,Manga Curta,Viscose 100%,,"A camisa de mangas curtas é confeccionada em tecido plano de composição 100% viscose, leve, fluido, que proporciona frescor e bom caimento. De visual descolado, essa camisa tem as cavas um pouco mais deslocadas do que as tradicionais, justamente para proporcionar um visual mais fluido e fresco de verão. Essa peça pode ser usada fechada ou aberta sobre camisetas, e combinadas com calças ou bermudas. E ainda, pode ser emprestada para o closet feminino, ampliando as possibilidades de uso.",https://damyller.vteximg.com.br/arquivos/ids/625670-980-1470/CAMISA-MASCULINA-Frente--.jpg?v=637621351276130000,https://www.damyller.com.br/camisa-estampa-tropical-masculina-1v0yl88/p,11-04-2022
