name,price,material,composition,gender,category,is_kit,qt_pieces,description,img_url,url,scrapped-at
Conjunto 2pçs Tricae Curto Infantil Vídeo Game Azul-Marinho/Cinza,34.99,Algodão,Camiseta: 100% Algodão/ Short: 94% Algodão/ 6% Poliéster,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Vídeo Game Azul-Marinho/Cinza Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Camiseta com estampa frontal e short com cós com elástico SKU TR050APM08XOH Modelo Tricae TRIM0148 Material Algodão Composição Camiseta: 100% Algodão/ Short: 94% Algodão/ 6% Poliéster Cor Azul Marinho Ocasião de uso Casual Estampa Gamer Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-V%C3%ADdeo-Game-Azul-Marinho%2FCinza-3802-1911578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Video-Game-Azul-Marinho%2FCinza-8751191.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Coelho Off-White/Roxo,54.99,Algodão,Blusa: 100% Algodão/ Calça: 100% Algodão,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Coelho Off-White/Roxo Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal SKU TR050APM60FXZ Modelo Tricae DAT377 Material Algodão Composição Blusa: 100% Algodão/ Calça: 100% Algodão Modelagem Reta Cor Off White Ocasião de uso Casual Estampa Full Print Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Coelho-Off-White%2FRoxo-6798-9377227-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Coelho-Off-White%2FRoxo-7227739.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Unicórnio Rosa/Azul-Marinho,34.99,Algodão,Blusa: 100% Algodão/ Short-saia: 96% Poliéster/ 4% Elastano,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Unicórnio Rosa/Azul-Marinho Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui blusa com estampa frontal e short-saia com sobreposição frontal e babados. SKU TR050APM92WZN Modelo Tricae TRIM0101 Material Algodão Composição Blusa: 100% Algodão/ Short-saia: 96% Poliéster/ 4% Elastano Modelagem Reta Cor Rosa Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Unic%C3%B3rnio-Rosa%2FAzul-Marinho-3862-7080578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Unicornio-Rosa%2FAzul-Marinho-8750807.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Verde/Off-White,49.99,Algodão,Conjunto: 100% Algodão,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Verde/Off-White Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui detalhe frontal estampado SKU TR050APM86BER Modelo Tricae TRIM0042 Material Algodão Composição Conjunto: 100% Algodão Modelagem Reta Cor Verde Ocasião de uso Casual Estampa Dinossauro Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Verde%2FOff-White-0242-3142137-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Verde%2FOff-White-7312413.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Coelho Off-White/Roxo,56.99,Algodão,Blusa: 100% Algodão/ Calça: 100% Algodão,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Coelho Off-White/Roxo Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa com brilho metalizado SKU TR050APM66FXT Modelo Tricae DAT376 Material Algodão Composição Blusa: 100% Algodão/ Calça: 100% Algodão Modelagem Reta Cor Off White Ocasião de uso Casual Estampa Full Print Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Coelho-Off-White%2FRoxo-0902-3377227-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Coelho-Off-White%2FRoxo-7227733.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Unicórnio Azul-Marinho/Rosa,49.99,Algodão,Blusa: 100% Algodão/ Calça: 96% Poliéster/ 4% Elastano,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Unicórnio Azul-Marinho/Rosa Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal de unicórnio e cós elástico SKU TR050APM44RYX Modelo Tricae TRIM0016 Material Algodão Composição Blusa: 100% Algodão/ Calça: 96% Poliéster/ 4% Elastano Modelagem Reta Cor Azul Marinho Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Unic%C3%B3rnio-Azul-Marinho%2FRosa-7382-5573237-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Unicornio-Azul-Marinho%2FRosa-7323755.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Cachorro Rosa,59.99,Algodão,100% Algodão/ Calça: 100% Algodão,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Cachorro Rosa Gola: Com Capuz Manga: Longa Fecho: Zíper Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal com acabamento em glitter e calça com cós em elástico. SKU TR050APM72UZN Modelo Tricae 1159 Material Algodão Composição 100% Algodão/ Calça: 100% Algodão Modelagem Reta Cor Rosa Ocasião de uso Casual Estampa Funny Kit 2 Peças País de origem Brasil Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Cachorro-Rosa-5088-7258737-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Cachorro-Rosa-7378527.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Raposa Lilás,54.99,Algodão,Conjunto: 100% Algodão,menina,conjuntos,True,2,"Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Raposa Lilás Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa decorativa, estrutura em moletom e cós com elástico SKU TR050APM52FYH Modelo Tricae DAT380 Material Algodão Composição Conjunto: 100% Algodão Modelagem Reta Cor Lilás Ocasião de uso Casual Estampa Bichos Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve",https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Raposa-Lil%C3%A1s-5033-7477227-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Raposa-Lilas-7227747.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Verde/Preto,39.99,Poliéster,Conjunto: 100% Poliéster,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Verde/Preto Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal e cós elástico SKU TR050APM60HDF Modelo Tricae TRIM0057 Material Poliéster Composição Conjunto: 100% Poliéster Modelagem Reta Cor Verde Ocasião de uso Casual Estampa Dinossauro Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Verde%2FPreto-8050-9307547-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Verde%2FPreto-7457039.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Azul-Marinho/Caramelo,56.99,Algodão,Conjunto: 100% Algodão,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Azul-Marinho/Caramelo Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa decorativa e cós com elástico SKU TR050APM46SGN Modelo Tricae TRIM0043 Material Algodão Composição Conjunto: 100% Algodão Modelagem Reta Cor Azul Marinho Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Azul-Marinho%2FCaramelo-8775-3593237-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Azul-Marinho%2FCaramelo-7323953.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Robô Azul/Preto,59.99,Algodão,Conjunto: 100% Algodão,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Robô Azul/Preto Gola: Com Capuz Manga: Longa Fecho: Zíper Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui capuz SKU TR050APM92VCP Modelo Tricae 1180 Material Algodão Composição Conjunto: 100% Algodão Modelagem Reta Cor Azul Ocasião de uso Casual Estampa Funny Kit 2 Peças País de origem Brasil Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Rob%C3%B4-Azul%2FPreto-5029-7068737-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Robo-Azul%2FPreto-7378607.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Esquilo Rosa/Azul,54.99,Algodão,Blusa: 100% Algodão/ Calça: 97% Poliéster/ 3% Elastano,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Esquilo Rosa/Azul Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa decorativa de esquilo e cós com elástico. SKU TR050APM96SMH Modelo Tricae TRICK0022 Material Algodão Composição Blusa: 100% Algodão/ Calça: 97% Poliéster/ 3% Elastano Modelagem Reta Cor Rosa Ocasião de uso Casual Estampa Bichos Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Esquilo-Rosa%2FAzul-2178-3014237-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Esquilo-Rosa%2FAzul-7324103.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Cinza/Azul-Marinho,39.99,Algodão,Blusa: 88% Algodão/ 12% Poliéster/ Calça: 100% Algodão,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Cinza/Azul-Marinho Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa decorativa e cós com elástico SKU TR050APM50SGJ Modelo Tricae TRIM0043 Material Algodão Composição Blusa: 88% Algodão/ 12% Poliéster/ Calça: 100% Algodão Modelagem Reta Cor Cinza Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Cinza%2FAzul-Marinho-8761-9493237-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Cinza%2FAzul-Marinho-7323949.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Tigre Verde/Off-White,44.99,Algodão,Conjunto: 100% Algodão,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Tigre Verde/Off-White Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui detalhe frontal estampado SKU TR050APM90BEN Modelo Tricae TRIM0041 Material Algodão Composição Conjunto: 100% Algodão Modelagem Reta Cor Verde Ocasião de uso Casual Estampa Full Print Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Tigre-Verde%2FOff-White-6601-9042137-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Tigre-Verde%2FOff-White-7312409.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Surf Azul/Laranja,31.99,Algodão,Camiseta: 100% Algodão/ Short: 100% Poliéster,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Surf Azul/Laranja Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Camiseta com estampa frontal e short com cós com elástico SKU TR050APM12XOD Modelo Tricae TRIM0146 Material Algodão Composição Camiseta: 100% Algodão/ Short: 100% Poliéster Cor Azul Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Surf-Azul%2FLaranja-0214-7811578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Surf-Azul%2FLaranja-8751187.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Urso Branco/Verde,31.99,Algodão,Camiseta: 100% Algodão/ Bermuda: 100% Poliéster,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Urso Branco/Verde Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui camiseta com estampa frontal e bermuda em tecido plano com cós elástico. SKU TR050APM30XBX Modelo Tricae TRIM0142 Material Algodão Composição Camiseta: 100% Algodão/ Bermuda: 100% Poliéster Modelagem Reta Cor Branco Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Urso-Branco%2FVerde-5861-9680578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Urso-Branco%2FVerde-8750869.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Off-White/Preto,54.99,Algodão,Blusa: 54% Algodão/ 46% Poliéster/ Calça: 54% Algodão/ 46% Poliéster,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Off-White/Preto Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal e estrutura em moletom não flanelado SKU TR050APM28ACD Modelo Tricae DAT370 Material Algodão Composição Blusa: 54% Algodão/ 46% Poliéster/ Calça: 54% Algodão/ 46% Poliéster Modelagem Reta Cor Off White Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Off-White%2FPreto-5958-1761137-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Off-White%2FPreto-7311671.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Cinza,49.99,Algodão,Conjunto: 94% Algodão/ 6% Poliéster,menino,conjuntos,True,2,"Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Cinza Gola: Redonda Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estrutura em moletom não flanelado, cós elástico e estampa decorativa. SKU TR050APM12SDZ Modelo Tricae TRIM0036 Material Algodão Composição Conjunto: 94% Algodão/ 6% Poliéster Modelagem Reta Cor Cinza Ocasião de uso Casual Estampa Dinossauro Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve",https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Cinza-0521-7883237-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Cinza-7323887.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Unicórnio Azul-Marinho/Amarelo,37.99,Algodão,Blusa: 100% Algodão/ Short-saia: 96% Poliéster/ 4% Elastano,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Unicórnio Azul-Marinho/Amarelo Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui blusa com estampa frontal e short-saia com sobreposição frontal e babados. SKU TR050APM96WZJ Modelo Tricae TRIM0101 Material Algodão Composição Blusa: 100% Algodão/ Short-saia: 96% Poliéster/ 4% Elastano Modelagem Reta Cor Azul Marinho Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Unic%C3%B3rnio-Azul-Marinho%2FAmarelo-2678-3080578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Unicornio-Azul-Marinho%2FAmarelo-8750803.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Unicórnio Rosa/Azul-Marinho,99.90,Algodão,Blusa de Moletom: 100% Algodão / Calça: 100% Poliéster,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Unicórnio Rosa/Azul-Marinho Tipo de Produto: Blusa e Calça Gola: Redonda Manga: Longa Tecido: Moletom não Flanelado Características: Possui estampa decorativa e calça com cós de elástico Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. SKU TR050APM38LRX Modelo Tricae TRIM0214 Material Algodão Composição Blusa de Moletom: 100% Algodão / Calça: 100% Poliéster Modelagem Reta Cor Rosa Ocasião de uso Casual Kit 2 Peças País de origem Brasil Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Unic%C3%B3rnio-Rosa%2FAzul-Marinho-8276-16292701-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Unicornio-Rosa%2FAzul-Marinho-10729261.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Lhama Off-White/Rosa,35.99,Algodão,Regata: 100% Algodão/ Short-saia: 94% Poliéster/ 6% Elastano,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Lhama Off-White/Rosa Conjunto: Blusa Short Saia Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa decorativa e cós com elástico SKU TR050APM92YJF Modelo Tricae DAT547 Material Algodão Composição Regata: 100% Algodão/ Short-saia: 94% Poliéster/ 6% Elastano Modelagem Reta Cor Off White Ocasião de uso Casual Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Lhama-Off-White%2FRosa-9973-7009968-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Lhama-Off-White%2FRosa-8699007.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Borboleta Off-White/Rosa,99.90,Algodão,Blusa de Moletom: 100% Algodão / Calça: 100% Poliéster,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Borboleta Off-White/Rosa Tipo de Produto: Blusa e Calça Gola: Redonda Manga: Longa Tecido: Moletom não Flanelado Características: Possui estampa decorativa e calça com cós de elástico Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. SKU TR050APM96LLV Modelo Tricae TRIM0216 Material Algodão Composição Blusa de Moletom: 100% Algodão / Calça: 100% Poliéster Modelagem Reta Cor Off White Ocasião de uso Casual Kit 2 Peças País de origem Brasil Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Borboleta-Off-White%2FRosa-6854-30192701-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Borboleta-Off-White%2FRosa-10729103.html,12-04-2022
Conjunto 2pçs Tricae Curto Infantil Babado Pear Rosa/Amarelo,34.99,Camiseta: 100% Algodão/ Short: 98% Poliéster/ 2% Elastano,Reta,menina,conjuntos,True,2,"Detalhes do produto Conjunto 2pçs Tricae Curto Infantil Babado Pear Rosa/Amarelo Gola: Redonda Manga: Curta Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui estampa frontal, babados nas mangas e short com cós elástico e laço SKU TR050APM34WUB Modelo Tricae TRIM0094 Composição Camiseta: 100% Algodão/ Short: 98% Poliéster/ 2% Elastano Modelagem Reta Cor Rosa Ocasião de uso Casual Estampa Frutas Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve",https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Infantil-Babado-Pear-Rosa%2FAmarelo-5331-5660578-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Infantil-Babado-Pear-Rosa%2FAmarelo-8750665.html,12-04-2022
Conjunto 2pçs Tricae Curto Menino Escrita Verde,33.99,Algodão,Regular,menino,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Curto Menino Escrita Verde Modelagem: Reta Manga: Curta Estampa/Padronagem: Escrita Gola/Decote: Redonda Tipo de Tecido: Malha Composição: Blusa:100% Algodão; Short: 100% Poliéster Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. SKU TR050APM88XOX Modelo Tricae TRSM0027 Material Algodão Modelagem Regular Cor Verde Ocasião de uso Casual Tipo de decote Decote Careca Estampa Dinossauro Kit 2 Peças Modelo Blusa e Shorts País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Curto-Menino-Escrita-Verde-2098-1196684-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Curto-Menino-Escrita-Verde-4866911.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Camping Azul-Marinho,94.99,Algodão,100% Algodão,menino,conjuntos,True,2,"Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Camping Azul-Marinho Gola: Com Capuz Manga: Longa Tecido: Moletom Felpado Características: Calça com cós elástico Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Produto confeccionado em Moletom Felpado, ideal para aquecer os pequenos em dias de frio. SKU TR050APM46URX Modelo Tricae TRIM0176 Material Algodão Composição 100% Algodão Modelagem Reta Cor Azul Marinho Ocasião de uso Casual Kit 2 Peças País de origem Brasil Tipo de frete: Leve",https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Camping-Azul-Marinho-3212-35563401-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Camping-Azul-Marinho-10436553.html,12-04-2022
Conjunto 2pçs Tricae Longo Infantil Dinossauro Rosa/Off-White,54.99,Algodão,Conjunto: 54% Algodão/ 46% Poliéster,menina,conjuntos,True,2,Detalhes do produto Conjunto 2pçs Tricae Longo Infantil Dinossauro Rosa/Off-White Manga: Longa Sobre a marca: Produto confortável com o melhor custo benefício para o dia a dia. Características: Possui detalhe em estampa frontal com glitter SKU TR050APM90ADP Modelo Tricae DAT374 Material Algodão Composição Conjunto: 54% Algodão/ 46% Poliéster Modelagem Reta Cor Rosa Ocasião de uso Casual Estampa Dinossauro Kit 2 Peças País de origem Brasil Moda Sustentável Eco Produção Eco Produção Fabricado utilizando-se energia renovável Registro do produto Isento Observações importantes Riscos a Saúde: Nenhum Tipo de frete: Leve,https://static.dafiti.com.br/p/Tricae-Conjunto-2p%C3%A7s-Tricae-Longo-Infantil-Dinossauro-Rosa%2FOff-White-7612-9071137-1-zoom.jpg,https://www.tricae.com.br/Conjunto-2pcs-Tricae-Longo-Infantil-Dinossauro-Rosa%2FOff-White-7311709.html,12-04-2022
