name,price,composition,gender,category,description,img_url,url,scrapped-at
Macacao Malha Tampinha,"R$ 198,00",100% Algodão,Meninas,Macacão,"Macacão infantil desenvolvido em malha de algodão, com alças duplas de listras coloridas reguláveis por amarração, decote quadrado franzido, bolsos laterais, pernas amplas, e os desenhos da estampa Tampinha.",https://lojafabula.vteximg.com.br/arquivos/ids/579237-799-1000/510957_17034_1-MACACAO-MALHA-TAMPINHA.jpg?v=637825356186630000,https://www.afabula.com.br/macacao-malha-tampinha-est-tampinha-fundo-off---5-10957-17034/p,11-04-2022
Vestido Malha Lolo,"R$ 169,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em malha de algodão, com mangas curtas, babado no barrado, recorte com abotoamento nas costas, e os desenhos de flores coloridas da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/567575-799-1000/510959_17078_1-VESTIDO-MALHA-LOLO.jpg?v=637795217668830000,https://www.afabula.com.br/vestido-malha-lolo-est-lolo-fundo-verde---5-10959-17078/p,11-04-2022
Vestido Beleza Pura Vermelho,"R$ 269,00",100% Algodão Forro 100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão , com mangas bufantes, acabamentos de elástico, saia rodada com plissado, abotoamento frontal e os desenhos da estampa Beleza Pura. Essa é uma peça da parceria Fábula + Alberto Pitta.",https://lojafabula.vteximg.com.br/arquivos/ids/575197-799-1000/511444_17532_1-VESTIDO-BELEZA-PURA-VERMELHO.jpg?v=637798671430170000,https://www.afabula.com.br/vestido-beleza-pura-vermelho-est-beleza-pura-vermelho-fundo-off---5-11444-17532/p,11-04-2022
Blusa Silk Braba,"R$ 129,00",Indefinida,Meninas,Blusa / Bata,"Blusa infantil com decote em u, mangas curtas com amarração , e silk Braba com poás + onça frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/569970-799-1000/511125_0024_1-BLUSA-SILK-BRABA.jpg?v=637795231694830000,https://www.afabula.com.br/blusa-silk-braba-off-white-5-11125-0024/p,11-04-2022
Vestido Guara,"R$ 189,00",/100% Viscose,Meninas,Vestido,"Vestido trapézio infantil com alças largas, decote em u com plissado, recorte com regulagem por amarração nas costas, e os desenhos coloridos da estampa Guara.",https://lojafabula.vteximg.com.br/arquivos/ids/579530-799-1000/510977_17022_1-VESTIDO-GUARA.jpg?v=637825448718800000,https://www.afabula.com.br/vestido-guara-est-guara-fundo-laranja-guara-5-10977-17022/p,11-04-2022
Blusa Silk Bananice,"R$ 129,00",Indefinida,Meninas,Blusa / Bata,"Blusa preta infantil com mangas curtas franzidas, decote em U, e silk Bananice na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/579537-799-1000/511111_0013_1-BLUSA-SILK-BANANICE.jpg?v=637825448938470000,https://www.afabula.com.br/blusa-silk-bananice-preto-5-11111-0013/p,11-04-2022
Blusa Silk Tamarindo,"R$ 129,00",Indefinida,Meninas,Blusa / Bata,"Blusa infantil com decote em U, babado nas mangas, estampa nas costas, e os desenhos coloridos do silk Tamarindo na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/569944-799-1000/511119_0024_1-BLUSA-SILK-TAMARINDO.jpg?v=637795231583230000,https://www.afabula.com.br/blusa-silk-tamarindo-off-white-5-11119-0024/p,11-04-2022
Short Sarja Color,"R$ 189,00",100% Algodão,Meninas,Saia / Short,"Short de sarja colorida para crianças, com barra fraldada, abotoamento e passadores no cós, bolsos, e pala nas costas.",https://lojafabula.vteximg.com.br/arquivos/ids/573167-799-1000/510855_02304_1-SHORT-SARJA-COLOR.jpg?v=637795261682670000,https://www.afabula.com.br/short-sarja-color-lilas-aurora-5-10855-02304/p,11-04-2022
Vestido Luzeiro,"R$ 259,00",100% Viscose,Meninas,Vestido,"Vestido infantil com mangas longas, pala no decote com plissado, babado nos ombros, amarração nos punhos, saia rodada, e os desenhos coloridos da estampa Luzeiro.",https://lojafabula.vteximg.com.br/arquivos/ids/579498-799-1000/510980_17031_1-VESTIDO-LUZEIRO.jpg?v=637825447167170000,https://www.afabula.com.br/vestido-luzeiro-est-luzeiro-fundo-preto---5-10980-17031/p,11-04-2022
Saia Tule Bananice,"R$ 198,00","95,5% Poliéster 4,5% Elastano Forro 100% Algodão",Meninas,Saia / Short,,https://lojafabula.vteximg.com.br/arquivos/ids/579933-799-1000/511072_17055_1-SAIA-TULE-BANANICE.jpg?v=637825482086930000,https://www.afabula.com.br/saia-tule-bananice-est-bananice-fundo-rosa-laide-5-11072-17055/p,11-04-2022
Casaco Moletom Fui Lagarta,"R$ 198,00","83,5% Algodão 16,5% Poliéster",Meninas,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/573863-799-1000/511075_17074_1-CASACO-MOLETOM-FUI-LAGARTA.jpg?v=637795264314900000,https://www.afabula.com.br/casaco-moletom-fui-lagarta-est-fui-lagarta-fundo-colorido-5-11075-17074/p,11-04-2022
Moletom Silk Cuquinha,"R$ 249,00",Indefinida,Meninas,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/579512-799-1000/511077_0000_1-MOLETOM-SILK-CUQUINHA.jpg?v=637825447953030000,https://www.afabula.com.br/moletom-silk-cuquinha-colorido-5-11077-0000/p,11-04-2022
Meia Calca Pompom,"R$ 89,00",Indefinida,Meninas,Calça,"Moda é pra brincar! Meia calça com os poás coloridos da estampa Pompom, para misturar com suas roupas favoritas.",https://lojafabula.vteximg.com.br/arquivos/ids/573531-799-1000/510937_17062_1-MEIA-CALCA-POMPOM.jpg?v=637795263064530000,https://www.afabula.com.br/meia-calca-pompom-est-pompom-fundo-off-5-10937-17062/p,11-04-2022
Rib Bananice,"R$ 89,00",97% Algodão 3% Elastano,Meninas,Camiseta,"Camiseta infantil desenvolvida em tecido listrado 100% algodão , com mangas curtas, vivo canelado na gola, e silk de abacaxi na parte frontal.",https://lojafabula.vteximg.com.br/arquivos/ids/572848-799-1000/510769_17055_1-RIB-BANANICE.jpg?v=637795260444100000,https://www.afabula.com.br/rib-bananice-est-bananice-fundo-rosa-laide-5-10769-17055/p,11-04-2022
Blusa Malha Brabinha,"R$ 98,00",100% Algodão,Meninas,Blusa / Bata,"Blusa amarela infantil desenvolvida em malha de algodão, com mangas curtas sem cava, recorte com abotoamento nas costas , babado na barra, e os desenhos da estampa Brabinha.",https://lojafabula.vteximg.com.br/arquivos/ids/574509-799-1000/511228_17064_1-BLUSA-MALHA-BRABINHA.jpg?v=637795266820870000,https://www.afabula.com.br/blusa-malha-brabinha-est-brabinha-fundo-amarelo-caju---5-11228-17064/p,11-04-2022
Macacão Pintadinha,"R$ 219,99",Indefinida,Meninas,Macacão,"Macacão em tecido plano de algodão, com alças em estampa contrastante, babado sobreposto no busto, amarração traseira, elástico nos tornozelos , e a estampa Pintadinha.",https://lojafabula.vteximg.com.br/arquivos/ids/583095-799-1000/512802_0000_1-MACACAO-PINTADINHA.jpg?v=637841704771400000,https://www.afabula.com.br/macacao-pintadinha-colorido-5-12802-0000/p,11-04-2022
Calça Midi Pintadinha,"R$ 179,99",Indefinida,Meninas,Calça,"Calça wide leg em tecido plano na estampa Pintada, bolsos embutidos frontais forrados na estampa É O Bicho, deixando a peça ainda mais especial. Cós em elástico com cadarço 100% algodão funcional.",https://lojafabula.vteximg.com.br/arquivos/ids/583094-799-1000/512803_0000_1-CALCA-MIDI-PINTADINHA.jpg?v=637841704763100000,https://www.afabula.com.br/calca-midi-pintadinha-colorido-5-12803-0000/p,11-04-2022
Camiseta Silk Amigo Bicho,"R$ 89,99",Indefinida,Meninas,Camiseta,"Camiseta de manga curta desenvolvida em malha 100% algodão , gola de ribana, detalhe de babados na cava deixando a peça mais charmosa e estampa frontal do tigre amigo bicho, com técnica de puff em todos os detalhes do rostinho.",https://lojafabula.vteximg.com.br/arquivos/ids/583097-799-1000/512805_0000_1-CAMISETA-SILK-AMIGO-BICHO.jpg?v=637841704777330000,https://www.afabula.com.br/camiseta-silk-amigo-bicho-colorido-5-12805-0000/p,11-04-2022
Short Malha Toda Turma,"R$ 99,99",Indefinida,Meninas,Saia / Short,"Shorts clochard com cós de elástico regulável por amarração, bolsos, na colorida estampa Toda a turma.",https://lojafabula.vteximg.com.br/arquivos/ids/583299-799-1000/512813_0000_1-SHORT-MALHA-TODA-TURMA.jpg?v=637841705513270000,https://www.afabula.com.br/short-malha-toda-turma-colorido-5-12813-0000/p,11-04-2022
Bolsa Transversal Fui Lagarta,"R$ 119,00",Indefinida,Meninas,Acessório,,https://lojafabula.vteximg.com.br/arquivos/ids/581937-799-1000/512332_17074_1-BOLSA-TRANSVERSAL-FUI-LAGARTA.jpg?v=637840675348600000,https://www.afabula.com.br/bolsa-transversal-fui-lagarta-est-fui-lagarta-fundo-colorido---5-12332-17074/p,11-04-2022
Parka Toda Turma,"R$ 259,99",Indefinida,Meninas,Casaco,Parka em tecido plano forrado com capuz. Detalhes nos dois bolsos frontais quadrados e no capuz com fita também contrastante da cor do forro. Cordel para ajustes ma hora de vestir e fechamento em botões. Na estampa colorida Toda a turma.,https://lojafabula.vteximg.com.br/arquivos/ids/583311-799-1000/512814_0000_1-PARKA-TODA-TURMA.jpg?v=637841705565670000,https://www.afabula.com.br/parka-toda-turma-colorido-5-12814-0000/p,11-04-2022
Vestido Duda,"R$ 189,00",100% Viscose Detalhe 100% Algodão,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/568335-799-1000/510700_17018_1-VESTIDO-DUDA.jpg?v=637795225395300000,https://www.afabula.com.br/vestido-duda-est-duda-fundo-lilas-aurora-5-10700-17018/p,11-04-2022
Vestido Adoleta,"R$ 179,00",100% Algodão,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/584048-799-1000/511509_17000_1-VESTIDO-ADOLETA.jpg?v=637842511051230000,https://www.afabula.com.br/vestido-adoleta-est-adoleta-colorido-5-11509-17000/p,11-04-2022
Macaquinho Fitas,"R$ 198,00",100% Algodão,Meninas,Macacão,,https://lojafabula.vteximg.com.br/arquivos/ids/568445-799-1000/510779_17019_1-MACAQUINHO-FITAS.jpg?v=637795225794100000,https://www.afabula.com.br/macaquinho-fitas-est-fitas-fundo-colorido-5-10779-17019/p,11-04-2022
Top Braba,"R$ 149,00",100% Algodão,Meninas,Blusa / Bata,"Camisa infantil desenvolvida em tecido 100% algodão com golinha, abotoamento e bolso frontal , pala com prega nas costas, mangas curtas, e os desenhos de flores coloridas da estampa Samba Canção.",https://lojafabula.vteximg.com.br/arquivos/ids/578482-799-1000/510648_17008_1-TOP-BRABA.jpg?v=637825248167130000,https://www.afabula.com.br/top-braba-est-braba-fundo-rosa-laide-5-10648-17008/p,11-04-2022
Macacao Balaio,"R$ 298,00",100% Algodão,Meninas,Macacão,"Macacão desenvolvido em tecido 100% algodão com mangas bufantes, decote quadrado com abotoamento , pernas amplas, e as listras coloridas e frutinhas da estampa Balaio.",https://lojafabula.vteximg.com.br/arquivos/ids/578494-799-1000/510651_17004_1-MACACAO-BALAIO.jpg?v=637825248972670000,https://www.afabula.com.br/macacao-balaio-est-balaio-fundo-off-5-10651-17004/p,11-04-2022
Calca Braba,"R$ 229,00",100% Algodão,Meninas,Calça,"Calça infantil desenvolvida em tecido 100% algodão , com elástico estampado por poás no cós e nos tornozelos, bolsos, e os desenhos de onças da estampa Braba.",https://lojafabula.vteximg.com.br/arquivos/ids/578488-799-1000/510653_17008_1-CALCA-BRABA.jpg?v=637825248431370000,https://www.afabula.com.br/calca-braba-est-braba-fundo-rosa-laide---5-10653-17008/p,11-04-2022
Vestido Titi,"R$ 198,00",100% Viscose Detalhe 100% Algodão,Meninas,Vestido,"Vestido infantil com decote quadrado, alças reguláveis por amarração, saia rodada, e os desenhos da estampa Titi.",https://lojafabula.vteximg.com.br/arquivos/ids/578578-799-1000/510654_17047_1-VESTIDO-TITI.jpg?v=637825258360030000,https://www.afabula.com.br/vestido-titi-est-titi-fundo-azul-yara-5-10654-17047/p,11-04-2022
Macaquinho Buriti,"R$ 249,00",100% Algodão,Meninas,Macacão,"Macaquinho desenvolvido em tecido 100% algodão com mangas bufantes, decote quadrado franzido, e os desenhos P&B da estampa Buriti.",https://lojafabula.vteximg.com.br/arquivos/ids/578594-799-1000/510655_17011_1-MACAQUINHO-BURITI.jpg?v=637825258743530000,https://www.afabula.com.br/macaquinho-buriti-est-buriti-fundo-off-5-10655-17011/p,11-04-2022
Vestido Rio Encantado,"R$ 198,00",100% Viscose,Meninas,Vestido,"Vestido infantil com decote plissado, mangas amplas, recorte com abotoamento nas costas, e os desenhos coloridos da estampa Rio Encantado.",https://lojafabula.vteximg.com.br/arquivos/ids/569069-799-1000/511005_17045_1-VESTIDO-RIO-ENCANTADO.jpg?v=637795228056030000,https://www.afabula.com.br/vestido-rio-encantado-est-rio-encantado-fundo-azul-yara-5-11005-17045/p,11-04-2022
Vestido Flor Saia Lolo,"R$ 159,00",100% Algodão,Meninas,Vestido,"Vestido infantil estampado desenvolvido em tecido 100% algodão , com babado nas mangas e na barra, mix de estampas, e decote em U.",https://lojafabula.vteximg.com.br/arquivos/ids/579945-799-1000/511349_17030_1-VESTIDO-FLOR-SAIA-LOLO.jpg?v=637825482203770000,https://www.afabula.com.br/vestido-flor-saia-lolo-est-lolo-fundo-amarelo-caju-5-11349-17030/p,11-04-2022
Vestido Malha Mercado Central,"R$ 169,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em malha de algodão, com saia rodada, alças reguláveis por rolotê com amarração, bolso lateral, e os desenhos coloridos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/576448-799-1000/511162_17081_1-VESTIDO-MALHA-MERCADO-CENTRAL.jpg?v=637813306961800000,https://www.afabula.com.br/vestido-malha-mercado-central-est-mercado-central-fundo-colorido-5-11162-17081/p,11-04-2022
Top Brisa,"R$ 189,00",100% Algodão,Meninas,Blusa / Bata,"Camisa infantil desenvolvida em tecido 100% algodão com mangas curtas, golinha, abotoamento e bolso frontal , pala com prega nas costas, e os desenhos de dinossauros da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/572019-799-1000/511365_17009_1-TOP-BRISA.jpg?v=637795247506470000,https://www.afabula.com.br/top-brisa-est-brisa-fundo-off-5-11365-17009/p,11-04-2022
Macaquinho Malha Guarnice,"R$ 149,00",100% Algodão,Meninas,Macacão,"Macaquinho de malha de algodão com alças reguláveis por rolotê com amarração, e os desenhos coloridos da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/579967-799-1000/511179_17075_1-MACAQUINHO-MALHA-GUARNICE.jpg?v=637825482297200000,https://www.afabula.com.br/macaquinho-malha-guarnice-est-guarnice-fundo-off-5-11179-17075/p,11-04-2022
Vestido Malha Pompom,"R$ 169,00",100% Algodão,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/581600-799-1000/511186_17062_1-VESTIDO-MALHA-POMPOM.jpg?v=637836642226770000,https://www.afabula.com.br/vestido-malha-pompom-est-pompom-fundo-off-5-11186-17062/p,11-04-2022
Macaquinho Malha Bichinho,"R$ 149,00",100% Algodão,Meninas,Macacão,"Macaquinho de malha de algodão com alças xadrez reguláveis por rolotê com amarração, bolso lateral, e os desenhos da estampa Bichinho.",https://lojafabula.vteximg.com.br/arquivos/ids/576210-799-1000/510949_17059_1-MACAQUINHO-MALHA-BICHINHO.jpg?v=637813305530700000,https://www.afabula.com.br/macaquinho-malha-bichinho-est-bichinho-fundo-laranja-guara---5-10949-17059/p,11-04-2022
Vestido Malha Sereiou,"R$ 139,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em malha de algodão, com mangas curtas sem cava, saia rodada, costas transpassadas, pespontos em cor contrastante, e os desenhos da estampa Sereiou.",https://lojafabula.vteximg.com.br/arquivos/ids/567624-799-1000/510961_17042_1-VESTIDO-MALHA-SEREIOU.jpg?v=637795217859570000,https://www.afabula.com.br/vestido-malha-sereiou-est-sereiou-fundo-lilas-aurora---5-10961-17042/p,11-04-2022
Short Saia Brisa,"R$ 179,00",100% Algodão,Meninas,Saia / Short,"Short saia infantil desenvolvido em tecido 100% algodão , com cós de elástico regulável por amarração , pala no quadril, e os desenhos de listras coloridas da estampa Brisa.",https://lojafabula.vteximg.com.br/arquivos/ids/576211-799-1000/510969_17009_1-SHORT-SAIA-BRISA.jpg?v=637813305537900000,https://www.afabula.com.br/short-saia-brisa-est-brisa-off-5-10969-17009/p,11-04-2022
Vestido Floresta,"R$ 198,00",100% Viscose,Meninas,Vestido,"Vestido infantil com decote quadrado, babado nas mangas curtas, saia ampla com plissados, abotoamento nas costas, e os desenhos coloridos da estampa Floresta.",https://lojafabula.vteximg.com.br/arquivos/ids/568910-799-1000/510972_17021_1-VESTIDO-FLORESTA.jpg?v=637795227447830000,https://www.afabula.com.br/vestido-floresta-est-floresta-fundo-rosa-laide---5-10972-17021/p,11-04-2022
Calça Moletom Chuchu,"R$ 198,00","88,5% Algodão 11,5% Poliéster",Meninas,Calça,"Calça de moletom para crianças, com vivo canelado nos tornozelos e no cós regulável por amarração , bolsos, e os desenhos de flores coloridas da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/568939-799-1000/510974_17065_1-CALCA-MOLETOM-CHUCHU.jpg?v=637795227550200000,https://www.afabula.com.br/calca-moletom-chuchu-est-chuchu-rosa-laide-5-10974-17065/p,11-04-2022
Calça Moletom Fui Lagarta,"R$ 198,00","83,5% Algodão 16,5% Poliéster",Meninas,Calça,"Calça de moletom para crianças, com vivo canelado nos tornozelos, cós de elástico regulável por amarração , bolsos, e os desenhos da estampa Fui Lagarta.",https://lojafabula.vteximg.com.br/arquivos/ids/576199-799-1000/510976_17074_1-CALCA-MOLETOM-FUI-LAGARTA.jpg?v=637813305469700000,https://www.afabula.com.br/calca-moletom-fui-lagarta-est-fui-lagarta-fundo-colorido---5-10976-17074/p,11-04-2022
Jardineira Malha Silk Adoleta,"R$ 189,00",Indefinida,Meninas,Macacão,,https://lojafabula.vteximg.com.br/arquivos/ids/571324-799-1000/511288_02302_1-JARDINEIRA-MALHA-SILK-ADOLETA.jpg?v=637795244896200000,https://www.afabula.com.br/jardineira-malha-silk-adoleta-azul-yara-5-11288-02302/p,11-04-2022
Calça Moletom Silk Fui Lagarta,"R$ 189,00",Indefinida,Meninas,Calça,"Calça de moletom para crianças, com cós de elástico regulável por amarração , listras coloridas nas laterais, e bolsos.",https://lojafabula.vteximg.com.br/arquivos/ids/571343-799-1000/511289_02304_1-CALCA-MOLETOM-SILK-FUI-LAGARTA.jpg?v=637795244967670000,https://www.afabula.com.br/calca-moletom-silk-fui-lagarta-lilas-aurora-5-11289-02304/p,11-04-2022
Blusa Lisa Manga Fofa,"R$ 89,00",Indefinida,Meninas,Blusa / Bata,"Blusa lisa amarela para crianças, com mangas longas fofas e decote em U. Opção básica para combinar com suas peças favoritas!",https://lojafabula.vteximg.com.br/arquivos/ids/569993-799-1000/511132_02300_1-BLUSA-LISA-MANGA-FOFA.jpg?v=637795231806000000,https://www.afabula.com.br/blusa-lisa-manga-fofa-amarelo-caju-5-11132-02300/p,11-04-2022
Vestido Holografico Titi Off,"R$ 319,00",88% Algodão 12% Poliéster Forro 100% Viscose,Meninas,Vestido,"Vestido infantil desenvolvido em algodão holográfico com forro , mangas curtas com babado, recorte com regulagem por amarração nas costas, decote plissado, saia rodada, e os desenhos da estampa Titi.",https://lojafabula.vteximg.com.br/arquivos/ids/572784-799-1000/510703_17133_1-VESTIDO-HOLOGRAFICO-TITI-OFF.jpg?v=637795260124900000,https://www.afabula.com.br/vestido-holografico-titi-off-est-titi-fundo-off-5-10703-17133/p,11-04-2022
Moletom Silk Fui Lagarta,"R$ 219,00",Indefinida,Meninas,Casaco,,https://lojafabula.vteximg.com.br/arquivos/ids/579540-799-1000/511076_0000_1-MOLETOM-SILK-FUI-LAGARTA.jpg?v=637825448979770000,https://www.afabula.com.br/moletom-silk-fui-lagarta-colorido-5-11076-0000/p,11-04-2022
Vestido Malha Jujuca,"R$ 169,00",100% Algodão,Meninas,Vestido,"Vestido infantil de malha de algodão, com vivo colorido na gola, babado sobreposto na manga, e estampa com desenhos de cajus coloridos.",https://lojafabula.vteximg.com.br/arquivos/ids/573448-799-1000/510929_17077_1-VESTIDO-MALHA-JUJUCA.jpg?v=637795262754830000,https://www.afabula.com.br/vestido-malha-jujuca-est-jujuca-fundo-off-5-10929-17077/p,11-04-2022
Legging Lycra Fui Lagarta,"R$ 129,00",82% Poliamida 18% Elastano,Meninas,Calça,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e divertido silk de dinossauro.",https://lojafabula.vteximg.com.br/arquivos/ids/572812-799-1000/510761_17074_1-LEGGING-LYCRA-FUI-LAGARTA.jpg?v=637795260300870000,https://www.afabula.com.br/legging-lycra-fui-lagarta-est-fui-lagarta-colorido-5-10761-17074/p,11-04-2022
Legging Mercado Central,"R$ 89,00",96% Algodão 4% Elastano,Meninas,Calça,"Camiseta infantil desenvolvida em tecido 100% algodão , com mangas curtas, e os desenhos coloridos do silk Cazumba.",https://lojafabula.vteximg.com.br/arquivos/ids/572808-799-1000/510765_17081_1-LEGGING-MERCADO-CENTRAL.jpg?v=637795260292270000,https://www.afabula.com.br/legging-mercado-central-est-mercado-central-fundo-colorido-5-10765-17081/p,11-04-2022
Vestido Mae Dagua,"R$ 198,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão , com alças largas, elástico com desenhos de estrelas nas cavas, saia rodada, recorte com abotoamento nas costas, e os desenhos coloridos da estampa Mãe d'água.",https://lojafabula.vteximg.com.br/arquivos/ids/579225-799-1000/510881_17032_1-VESTIDO-MAE-DAGUA.jpg?v=637825356129100000,https://www.afabula.com.br/vestido-mae-dagua-est-mae-d-agua-fundo-lilas-aurora---5-10881-17032/p,11-04-2022
Blusa Malha Lolo,"R$ 129,00",100% Algodão,Meninas,Blusa / Bata,"Blusa infantil na estampa Lolo desenvolvida em malha de algodão, com babado nas mangas curtas, e regulagem por amarração com tira xadrez nas costas.",https://lojafabula.vteximg.com.br/arquivos/ids/574458-799-1000/511221_17078_1-BLUSA-MALHA-LOLO.jpg?v=637795266581870000,https://www.afabula.com.br/blusa-malha-lolo-est-lolo-fundo-verde-5-11221-17078/p,11-04-2022
Blusa Malha Chuchu,"R$ 129,00",100% Algodão,Meninas,Blusa / Bata,"Blusa infantil desenvolvida em malha de algodão, com babado sobreposto nas mangas bufantes, recorte com abotoamento nas costas, e os desenhos de flores coloridas da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/574537-799-1000/511231_17065_1-BLUSA-MALHA-CHUCHU.jpg?v=637795266930500000,https://www.afabula.com.br/blusa-malha-chuchu-est-chuchu-fundo-rosa-laide-5-11231-17065/p,11-04-2022
Vestido Malha Bela Chita,"R$ 169,00",100% Algodão,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/576515-799-1000/511433_17591_1-VESTIDO-MALHA-BELA-CHITA.jpg?v=637813307330870000,https://www.afabula.com.br/vestido-malha-bela-chita-est-bela-chita-fundo-azul---5-11433-17591/p,11-04-2022
Blusa Moletom Amigo Bicho,"R$ 139,99",Indefinida,Meninas,Blusa / Bata,"Moletom de cava deslocada 100% algodão não peluciado, mangas longas levemente bufantes, punhos, barra e golas em ribana, nos desenhos coloridos da estampa Amigo Bicho.",https://lojafabula.vteximg.com.br/arquivos/ids/583204-799-1000/512809_0000_1-BLUSA-MOLETOM-AMIGO-BICHO.jpg?v=637841705179130000,https://www.afabula.com.br/blusa-moletom-amigo-bicho-colorido-5-12809-0000/p,11-04-2022
Vestido Malha Toda a Turma,"R$ 119,99",Indefinida,Meninas,Vestido,"Vestido em malha de algodão, com mangas curtas sem cava, saia rodada, abertura transpassada nas costas com ajuste por amarração , e os desenhos coloridos da estampa Toda a turma.",https://lojafabula.vteximg.com.br/arquivos/ids/583303-799-1000/512812_0000_1-VESTIDO-MALHA-TODA-A-TURMA.jpg?v=637841705533930000,https://www.afabula.com.br/vestido-malha-toda-a-turma-colorido-5-12812-0000/p,11-04-2022
Calça Moletom Amigo Bicho,"R$ 159,99",Indefinida,Meninas,Calça,"Calça de modelagem jogger, cós elástico , franzido e cadarço funcional. Bolsos embutidos laterais e barra com elástico, na colorida estampa Amigo Bicho.",https://lojafabula.vteximg.com.br/arquivos/ids/583638-799-1000/512829_0000_1-CALCA-MOLETOM-AMIGO-BICHO.jpg?v=637841706783370000,https://www.afabula.com.br/calca-moletom-amigo-bicho-colorido-5-12829-0000/p,11-04-2022
Vestido Mimosa,"R$ 179,00",/100% Viscose,Meninas,Vestido,,https://lojafabula.vteximg.com.br/arquivos/ids/579008-799-1000/510823_17035_1-VESTIDO-MIMOSA.jpg?v=637825329440400000,https://www.afabula.com.br/vestido-mimosa-est-mimosa-verde-pilar-5-10823-17035/p,11-04-2022
Macacao Malha Cuquinha,"R$ 189,00",100% Algodão,Meninas,Macacão,"Short de moletom para bebês, com cós regulável por amarração , bolsos, e os desenhos de dinossauros da estampa.",https://lojafabula.vteximg.com.br/arquivos/ids/579000-799-1000/510827_17067_1-MACACAO-MALHA-CUQUINHA.jpg?v=637825329403300000,https://www.afabula.com.br/macacao-malha-cuquinha-est-cuquinha-fundo-off-5-10827-17067/p,11-04-2022
Vestido Braba,"R$ 198,00",100% Algodão,Meninas,Vestido,"Vestido infantil desenvolvido em tecido 100% algodão , com poá nas alças, decote quadrado, bolsos laterais, lastex nas costas, saia rodada, e os desenhos de onças da estampa Braba.",https://lojafabula.vteximg.com.br/arquivos/ids/568094-799-1000/510693_17008_1-VESTIDO-BRABA.jpg?v=637795224469170000,https://www.afabula.com.br/vestido-braba-est-braba-fundo-rosa-laide---5-10693-17008/p,11-04-2022
Legging Lolo,"R$ 89,00",96% Algodão 4% Elastano,Meninas,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/569290-799-1000/511028_17078_1-LEGGING-LOLO.jpg?v=637795228915900000,https://www.afabula.com.br/legging-lolo-est-lolo-verde-5-11028-17078/p,11-04-2022
Vestido Malha Fui Lagarta,"R$ 149,00",100% Algodão,Meninas,Vestido,"Camiseta infantil com proteção UV , mangas longas, mistura de elastano para priorizar o conforto, detalhe de pespontos em cor contrastante, e os desenhos da estampa Igarapé.",https://lojafabula.vteximg.com.br/arquivos/ids/576183-799-1000/510880_17074_1-VESTIDO-MALHA-FUI-LAGARTA.jpg?v=637813305258200000,https://www.afabula.com.br/vestido-malha-fui-lagarta-est-fui-lagarta-fundo-colorido-5-10880-17074/p,11-04-2022
Macacao Midi Malha Bananice,"R$ 179,00",100% Algodão,Meninas,Macacão,"Macacão midi infantil desenvolvido em malha de algodão, com alças de elástico listrado colorido, pernas amplas, cintura franzida, abotoamento nas costas , e os desenhos da estampa Bananice.",https://lojafabula.vteximg.com.br/arquivos/ids/579956-799-1000/511174_17055_1-MACACAO-MIDI-MALHA-BANANICE.jpg?v=637825482246370000,https://www.afabula.com.br/macacao-midi-malha-bananice-est-bananice-fundo-rosa-laide-5-11174-17055/p,11-04-2022
Vestido Lajeiro,"R$ 219,00",/100% Viscose,Meninas,Vestido,"Vestido infantil com decote quadrado plissado, mangas amplas, e os desenhos coloridos da estampa Lajeiro.",https://lojafabula.vteximg.com.br/arquivos/ids/578810-799-1000/510722_17025_1-VESTIDO-LAJEIRO.jpg?v=637825293116830000,https://www.afabula.com.br/vestido-lajeiro-est-lajeiro-fundo-preto-5-10722-17025/p,11-04-2022
Legging Bananica Off,"R$ 89,00",96% Algodão 4% Elastano,Meninas,Calça,,https://lojafabula.vteximg.com.br/arquivos/ids/572148-799-1000/511378_17054_1-LEGGING-BANANICA-OFF.jpg?v=637795247997600000,https://www.afabula.com.br/legging-bananica-off-est-bananica-fundo-off-5-11378-17054/p,11-04-2022
