name,price,composition,material-sum,age,category,sub_category,description,img_url,url,scrapped-at
Pijama Lupo Longo Masculino,"156,90",12% poliester 88% algodao,1.0,Adulto,Pijamas,Pijamas,"O pijama masculino Lupo é ideal para os dias mais frios e que pedem muito conforto e bem estar. O pijama Lupo conta com algodão em sua composição, que deixa a peça ainda mais confortável e facilita a transpiração, além do poliéster, que evita amassos e deixa a peça mais soltinha e com ótimo caimento. Composição: 12% Poliester, 88% Algodao.",https://lupo.vteximg.com.br/arquivos/ids/178737-500-500/28004-001-2810.jpg?v=636594660005030000,https://www.lupo.com.br/pijama-lupo-am-28004-001/p,12-04-2022
Lenco Masculino Lupo Kit C/3,"94,90",100% algodao,1.0,Adulto,Acessórios,Lenços,Composição: 100% Algodao,https://lupo.vteximg.com.br/arquivos/ids/172824-500-500/23100-089-1110.jpg?v=636325300826400000,https://www.lupo.com.br/lenco-lupo-am-kit3-23100-089/p,12-04-2022
Camiseta Lupo Reg Nassau,"109,90",100% poliamida,1.0,Adulto,Outlet,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/179008-500-500/71133-001-2540.jpg?v=636658588663800000,https://www.lupo.com.br/camiseta-lupo-af-nassau-71133-001/p,12-04-2022
Camiseta Lupo Protection,"181,90",,0.0,Adulto,Lupo Sport,Camisetas,"Quer mais proteção durante as atividades físicas ou aproveitando os momentos de lazer na praia ou piscina Então, esta camisa UV masculina foi feita especialmente para você Esta camiseta Lupo masculina de manga longa possui fator 50 na proteção contra os raios solares, permitindo que você se divirta com mais tranquilidade e segurança. Confeccionada em microfibra macia e produzida com o fio Nilit Breeze, a camiseta para treino Lupo conta com toque frio e mantém a temperatura corporal em equilíbrio, proporcionando maior conforto. Seu modelo manga longa e sem costuras proporciona ajuste perfeito ao corpo, além de possuir leve compressão, o que melhora o contrapeso do músculo e a postura corporal. Confira as medidas e as cores da sua nova Camisa Masculina Uv 50",https://lupo.vteximg.com.br/arquivos/ids/188665-500-500/70632-001-9990.jpg?v=637197180751430000,https://www.lupo.com.br/camiseta-lupo-am-protection-70632-001/p,12-04-2022
Calça Lupo Masculina Termica X- Run Emana,"205,90",,0.0,Adulto,Lupo Sport,Calças,"A calça térmica masculina Lupo X Run é perfeita para você que pratica atividades físicas e precisa se manter aquecido durante as práticas esportivas e corridas. Mantendo a temperatura corporal em equilíbrio, a calça masculina térmica Lupo proporciona maior maior conforto físico e térmico durante os exercícios. Não possui costuras e conta com sistema estratégico de ventilação, oferecendo maior segurança e evitando o excesso de umidade. Disponível nas cores preta e cinza chumbo, sua grade de numeração é extensa, indo do PP ao XG.",https://lupo.vteximg.com.br/arquivos/ids/188664-500-500/70601-001-9990.jpg?v=637197180746600000,https://www.lupo.com.br/calca-lupo-am-term-x-run-70601-001/p,12-04-2022
T-Shirt Lupo Masculina Térmica I Power,"147,90",,0.0,Adulto,Lupo Sport,Camisetas,"A camiseta térmica Lupo masculina é a opção ideal para te manter aquecido durante as atividades físicas. A camiseta Lupo possui tecnologia que promove o isolamento térmico e permite que sua pele transpire. O seu tecido possui elastano, que dá maior flexibilidade à peça e te deixa mais confortável.",https://lupo.vteximg.com.br/arquivos/ids/192567-500-500/70040-001-1110.jpg?v=637626380439370000,https://www.lupo.com.br/camiseta-lupo-am-term-i-power-70040-001/p,12-04-2022
Meia Lupo 3/4 Masculina Suave Compressão,"120,90",26% poliamida 67% algodão 7% elastano,1.0,Adulto,Meias,Clássicas,"Uma boa pedida para ajudar na prevenção de varizes e outras doenças venosas, é utilizar a meia de compressão 3 4, principalmente se você é uma pessoa que fica muito tempo em pé ou sentado. Além disso, este produto realiza pressão leve nos tornozelos, sendo uma boa meia para circulação sanguínea que ajuda em casos de circulação irregular ou comprometida. O melhor de tudo é que esse item não aperta demais é muito confortável, feito de 67% algodão, 26% poliamida e 7% elastano.",https://lupo.vteximg.com.br/arquivos/ids/185844-500-500/55000-002-1110.jpg?v=636985588786700000,https://www.lupo.com.br/meia-lupo-am-suave-comp-55000-002/p,12-04-2022
Corpete Loba Up Bra,"191,90",14% elastano 86% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 86%, Poliamida, 14%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/177938-500-500/LUPO-LINGERIE-611220.jpg?v=636573913173330000,https://www.lupo.com.br/corpete-loba-up-bra-47183-001/p,12-04-2022
Top Loba Slim,"74,90",12% elastano 88% poliamida,1.0,Adulto,Atributos,Top Slim,"Composição: 88% Poliamida , 12% Elastano",https://lupo.vteximg.com.br/arquivos/ids/168538-500-500/47181-001-6140.jpg?v=636325203891330000,https://www.lupo.com.br/sutia-loba-af-top-slim-47181-001/p,12-04-2022
Corpete Loba Slim,"143,90",14% elastano 86% poliamida,1.0,Adulto,Atributos,Corpete Slim,"Composição: 86% Poliamida , 14% Elastano",https://lupo.vteximg.com.br/arquivos/ids/178716-500-500/LUPO-LINGERIE-611599.jpg?v=636591233131000000,https://www.lupo.com.br/corpete-loba-af-slim-47170-001/p,12-04-2022
Calcinha Loba Slim,"93,90",12% elastano 2% algodao 86% poliamida,1.0,Adulto,Atributos,Calcinha Redutora Slim,"Composição: 86% Poliamida , 12% Elastano , 2% Algodao",https://lupo.vteximg.com.br/arquivos/ids/168472-500-500/47165-001-9990.jpg?v=636325203003200000,https://www.lupo.com.br/calcinha-loba-af-slim-47165-001/p,12-04-2022
Cinta Loba Bermuda Slim,"116,90",14% elastano 86% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 86%, Poliamida, 14%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/185218-500-500/47120-001-9990.jpg?v=636892961803170000,https://www.lupo.com.br/cinta-loba-bermuda-slim-47120-001/p,12-04-2022
Body Loba Com Bojo Slim,"222,90",86% poliamida,0.86,Adulto,Atributos,Body Slim,body loba af com bojo diminui e modela aro e bojo levanta e sustenta com abertura entre as pernas afina a cintura composição: poliamida 86% elastano,https://lupo.vteximg.com.br/arquivos/ids/177280-500-500/LUPO-LINGERIE-611495.jpg?v=636564424600700000,https://www.lupo.com.br/body-loba-af-com-bojo-47100-001/p,12-04-2022
Calça Lupo Alfaiataria,"225,90",25% viscose 5% elastano 70% poliester,1.0,Adulto,Lupo Sport,Calças,"Composição: 70% Poliester, 25% Viscose, 5% Elastano",https://lupo.vteximg.com.br/arquivos/ids/185093-500-500/41867-001-9990.jpg?v=636888814950000000,https://www.lupo.com.br/calca-lupo-af-alfaiataria-41867-001/p,12-04-2022
Calça Loba Legging Curves Com Compressão Fio 150  - Tamanho: P | Cor: Preto,"121,90",6% elastano 94% poliamida,1.0,Adulto,Meias-Calças,Legging,"Composição: 94% Poliamida , 6% Elastano",https://lupo.vteximg.com.br/arquivos/ids/167664-500-500/41852-001-9990b.jpg?v=636325188088730000,https://www.lupo.com.br/calca-loba-af-leg-curves-41852-001/p,12-04-2022
Ceroula Lupo Infantil,"60,90",,0.0,Infantil,Cuecas,Ceroula,"Durante o inverno, nada melhor do que contar com boas peças de roupa para ter a proteção adequada contra o frio. Para isso, o seu filho pode contar com a ceroula infantil, um item do vestuário íntimo masculino que cobre as coxas e pernas, aquecendo o corpo. O melhor de tudo é que, com esta peça da Lupo, o seu filho possui liberdade de movimentos, não ficando preso e estando totalmente preparado para temperaturas mais baixas.",https://lupo.vteximg.com.br/arquivos/ids/180111-500-500/lookbook-30105-001.jpg?v=636688244861370000,https://www.lupo.com.br/ceroula-lupo-km-30105-001/p,12-04-2022
Macaquinho Lupo Maracaipe - Com Costura,"199,90",15% elastano 2% elastano 85% poliamida 98% poliamida,2.0,Adulto,Lupo Sport,Maiôs/Macaquinhos/Sungas,"Composição: 85% Poliamida, 15% Elastano Forro: 98% Poliamida, 2% Elastano",https://lupo.vteximg.com.br/arquivos/ids/188460-500-500/28947-002-9990.jpg?v=637197177718270000,https://www.lupo.com.br/macaquinho-lupo-af-maracaipe-28947-002/p,12-04-2022
Meia Lupo Unisex Running Performance Com Modelagem,"48,90",3% outra 44% poliester 53% poliamida,1.0,Adulto,Meias,Esportivas,"Composição: 3% Outra Fibra, 53% Poliamida, 44% Poliester",https://lupo.vteximg.com.br/arquivos/ids/174003-500-500/15402-001_PM_COR_0001.jpg?v=636372733438400000,https://www.lupo.com.br/meia-lupo-au-performance-15402-001/p,12-04-2022
Meia 3/4 Lupo Performance,"75,90",7% elastano 93% poliamida,1.0,Adulto,Meias,Esportivas,"Composição: 93% Poliamida, 7% Elastano",https://lupo.vteximg.com.br/arquivos/ids/173776-500-500/15006-001.jpg?v=636344308405400000,https://www.lupo.com.br/meia-3-4-lupo-am-performance-15006-001/p,12-04-2022
Meia Calça Lobinha Baby Feminino,"39,90",03% outra 24% poliamida 73% algodão,1.0,Baby,Meias-Calças,Fashion,Características: Meia calça bebe. Costura flat. Ideal para usar com fralda. Composição: 73% Algodão 24% Poliamida e 03% Outra fibra.,https://lupo.vteximg.com.br/arquivos/ids/175320-500-500/envoltorio-meia-calca-baby.jpg?v=636446969393400000,https://www.lupo.com.br/meia-calca-lobinha-bf-13502-001/p,12-04-2022
Meia Calça Loba Up Line Fio 15,"48,90",12% elastano 88% poliamida,1.0,Adulto,Atributos,Bermuda/Short Slim,"Composição: 88% Poliamida, 12% Elastano Forro de algodão, diminui a barriga, levanta o bumbum, reduz o culote",https://lupo.vteximg.com.br/arquivos/ids/173002-500-500/05895-001-6930.jpg?v=636325303371130000,https://www.lupo.com.br/meia-calca-loba-af-up-line-fio15-05895-001/p,12-04-2022
Meia Calça Loba Classic Fio 30,"30,90",10% elastano 90% poliamida,1.0,Adulto,Meias-Calças,Fashion,"Composição: 90% Poliamida , 10% Elastano",https://lupo.vteximg.com.br/arquivos/ids/172855-500-500/05877-004-8870.jpg?v=636325301295300000,https://www.lupo.com.br/meia-calca-loba-af-classic-05877-004/p,12-04-2022
MeiaCalca Loba Clas Plus,"42,90",12% elastano 88% poliamida,1.0,Adulto,Meias-Calças,Fina,"Composição: 88% Poliamida, 12% Elastano",https://lupo.vteximg.com.br/arquivos/ids/181778-500-500/05795-001.jpg?v=636729442949830000,https://www.lupo.com.br/meia-calca-loba-af-clas-plus-05795-001/p,12-04-2022
Meia Lupo - Aerobica,"24,90",18% poliamida 2% outra 80% algodão,1.0,Adulto,Meias,Esportivas,"Composição: 2% Outra Fibra, 18% Poliamida, 80% Algodão",https://lupo.vteximg.com.br/arquivos/ids/190626-500-500/04810-003-1200.jpg?v=637467728331500000,https://www.lupo.com.br/meia-lupo-af-aerobica-04810-003/p,12-04-2022
Meia Lupo Sport Sap K3 - Kit com 3 Pares,"43,90",3% outra 30% poliamida 67% algodão,1.0,Adulto,Meias,Esportivas,"Composição: 67% ALGODÃO, 30% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/190597-500-500/03271-089-0920-A.jpg?v=637467728046970000,https://www.lupo.com.br/meia-lupo-af-sport-sap-k3-03271-089/p,12-04-2022
Meia Lupo Infantil,"13,90",27% poliamida 3% outra 70% algodão,1.0,Infantil,Meias,Esportivas,"Composição: 70% Algodão, 27% Poliamida, 3% Outra Fibra Cano 10cm",https://lupo.vteximg.com.br/arquivos/ids/173901-500-500/2830-branco.jpg?v=636348683430530000,https://www.lupo.com.br/meia-lupo-km-basica-02830-001/p,12-04-2022
Meia Calca Lobinha Rendinha - Fio 40,"26,90",10% elastano 90% poliamida,1.0,Infantil,Meias-Calças,Opaca,Características: Meia calça infantil. Fio 40 opaca. Toque suave. Ajuste perfeito. Composição: 90% Poliamida e 10% Elastano.,https://lupo.vteximg.com.br/arquivos/ids/185822-500-500/02534-001-1000.jpg?v=636985588665970000,https://www.lupo.com.br/meia-calca-lobinha-kf-rendinha-02534-001/p,12-04-2022
Meia Lupo Futebol,"39,90",1% outra 41% algodao 58% poliamida,1.0,Adulto,Meias,Esportivas,"Composição: 1% Outra Fibra , 58% Poliamida , 41% Algodao",https://lupo.vteximg.com.br/arquivos/ids/167915-500-500/01995-004-2780.jpg?v=636325193829230000,https://www.lupo.com.br/meia-lupo-am-futebol-01995-004/p,12-04-2022
Cueca Lupo Samba-Cancao,"73,90",100% algodão,1.0,Adulto,Cuecas,Samba Canção,"Quando falamos em conforto, a cueca samba canção é a primeira que vem à cabeça. Isso acontece porque esse modelo é o preferido de quem prefere ficar mais solto e ventilado, principalmente nos dias mais quentes do ano. Se no passado era considerada cueca de vovô , hoje ela é desejada por muitos homens por causa dos seus atributos. O que você está esperando para ter a sua cueca samba canção Lupo Nós queremos que você se sinta confortável aonde quer que esteja com nossas peças íntimas feitas com os melhores materiais do mercado. A proposta do modelo de cueca samba canção é oferecer conforto e bem estar. Mas, a cueca da Lupo traz uma sensação de liberdade, que vai além do esperado. Mais soltinha e com tecido 100% algodão, a cueca samba canção da Lupo permite maior flexibilidade e ventilação.",https://lupo.vteximg.com.br/arquivos/ids/165194-500-500/00650-001-1120.jpg?v=636325141983270000,https://www.lupo.com.br/cueca-lupo-am-samba-cancao-00650-001/p,12-04-2022
Cueca Lupo Boxer - Algodão Com Elastano,"65,90",8% elastano 92% algodão,1.0,Adulto,Cuecas,Boxer,"Composição: 92% Algodão, 8% Elastano Algodão nobre, de alta qualidade Ajuste perfeito Toque macio Elástico superleve e macio Bojo com formato anatômico",https://lupo.vteximg.com.br/arquivos/ids/164187-500-500/00497-001-8670.jpg?v=636325110762030000,https://www.lupo.com.br/cueca-lupo-am-boxer-00497-001/p,12-04-2022
Calcinha Disney Marie Bas K2 - Kit com 2 Unidades,"42,90",100% algodão,1.0,Infantil,Lingerie,Calcinhas Básica,Composição: 100% ALGODÃO,https://lupo.vteximg.com.br/arquivos/ids/192020-500-500/00267-088-0923.jpg?v=637467749710400000,https://www.lupo.com.br/calcinha-disney-kf-basica-kit2-00267-088/p,12-04-2022
Cueca Disney Carros Slip K3 - Kit com 3 Unidades,"63,90",,0.0,Infantil,Cuecas,Slip,,https://lupo.vteximg.com.br/arquivos/ids/187570-500-500/00175-089-0933-a.jpg?v=637197168447970000,https://www.lupo.com.br/cueca-disney-km-slip-kit3-00175-089/p,12-04-2022
Cueca Lupo Boxer,"55,90",4% elastano 96% poliamida,1.0,Adulto,Cuecas,Boxer,"Composição: 96% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/193019-500-500/00613-004_CINZA-8230_0451.jpg?v=637841525408500000,https://www.lupo.com.br/cueca-lupo-am-boxer-00613-004/p,12-04-2022
Camisola Lupo Longa Botao,"156,90",100% algodão,1.0,Adulto,Pijamas,Camisola,Composição: 100% Algodão,https://lupo.vteximg.com.br/arquivos/ids/193013-500-500/24415-001_PRETO.jpg?v=637840944153200000,https://www.lupo.com.br/camisola-lupo-af-longa-botao-24415-001/p,12-04-2022
Pijama Lupo Short Doll Linho,"100,90",11% linho 6% elastano 7% elastano 82% viscose 94% viscose,2.0,Infantil,Pijamas,Short Doll,"Camisete: 94% Viscose, 6% Elastano Short: 82% Viscose, 11% Linho, 7% Elastano",https://lupo.vteximg.com.br/arquivos/ids/191951-500-500/22326-001-2800.jpg?v=637467747972870000,https://www.lupo.com.br/pijama-lupo-short-doll-linho-22326-001/p,12-04-2022
Meia Lupo Sapatilha Antiderrapante,"32,90",10% poliamida 3% outra 87% algodão,1.0,Infantil,Meias,Com Solado,"Composição: 87% Algodão, 10% Poliamida, 3% Outra Fibra",https://lupo.vteximg.com.br/arquivos/ids/191840-500-500/11251-012-9990.jpg?v=637467746711630000,https://www.lupo.com.br/meia-lupo-sapatilha-antiderrapante-11251-012/p,12-04-2022
Camiseta Lupo Canelada,"138,90",100% poliamida,1.0,Adulto,Lupo Sport,Camisetas,Composição: 100% Poliamida,https://lupo.vteximg.com.br/arquivos/ids/189159-500-500/77085-001-2910.jpg?v=637249937615970000,https://www.lupo.com.br/camiseta-lupo-am-canelada-77085-001/p,12-04-2022
Calça Lupo Mescla,"232,90",28% poliamida 4% elastano 68% viscose,1.0,Adulto,Meias-Calças,Legging,"Composição: 68% Viscose, 28% Poliamida, 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/189150-500-500/41875-001-9760.jpg?v=637248237194600000,https://www.lupo.com.br/calca-lupo-af-mescla-41875-001/p,12-04-2022
Calca Loba Alfaiataria,"225,90",26% poliéster 4% elastano 70% viscose,1.0,Adulto,Meias-Calças,Legging,"Elegante desde a sua essência, a calça alfaiataria Lupo dispensa apresentações. Esta peça contempla todas as suas necessidades e te acompanha em todas as ocasiões: seja uma festa com os amigos ou uma reunião importante de trabalho. Para as mulheres que sabem o que querem, a calça alfaiataria feminina é uma grande amiga. Feita com 70% de viscose, o que garante uma peça macia ao toque e com cores vibrantes, 26% de poliéster e 4% de elastano, esta calça alfaiataria veste qualquer tipo de corpo, realçando a sua beleza natural. Confira as medidas e ganhe uma companheira para todos os momentos com a Lupo",https://lupo.vteximg.com.br/arquivos/ids/190787-500-500/41867-002-8630.jpg?v=637467731084200000,https://www.lupo.com.br/calca-loba-af-alfaiataria-41867-002/p,12-04-2022
Cueca Marvel Vingadores,"107,90",,0.0,Adulto,Cuecas,Samba Canção,,https://lupo.vteximg.com.br/arquivos/ids/188419-500-500/16963-003-2690.jpg?v=637197177458500000,https://www.lupo.com.br/cueca-marvel-am-vingadores-16963-003/p,12-04-2022
Meia Mario Bros Urban,"43,90",,0.0,Adulto,Meias,Urban,"Se você está procurando meias divertidas , para aliar modernidade e conforto na hora de manter os seus pés aquecidos e prontos para qualquer atividade a Meia Mario Bros Urban Lupo Adulto é tudo o que você precisa Super descolada, com suas estrelinhas de vida e cores, a Meia Lupo Urban pode ser combinada em diversos visuais e em inúmeras ocasiões do seu dia a dia. Prepare se para altas emoções com a Meia Mario Bros Urban Adulto",https://lupo.vteximg.com.br/arquivos/ids/190646-500-500/16906-002-3510.jpg?v=637467728600170000,https://www.lupo.com.br/meia-mario-bros-au-urban-16906-002/p,12-04-2022
Meia Lupo Sapatilha Antiderrapante  - Tamanho: M | Cor: Mescla Jeans | Calçados: 24 a 29,"32,90",,0.0,Infantil,Meias,Com Solado,,https://lupo.vteximg.com.br/arquivos/ids/188358-500-500/11251-011-2891.jpg?v=637197176073970000,https://www.lupo.com.br/meia-lupo-kf-sap-anti-11251-011/p,12-04-2022
Cueca Lupo Sunga Microf,"45,90",,0.0,Adulto,Cuecas,Sunga,"Cuecas modernas nunca saem de moda, ainda mais quando contam com cores que dialogam entre si, formando a peça íntima perfeita para o dia a dia de todo homem independente e livre. Produzida em material de microfibra, ela não incomoda nos dias quentes, já que permite que a pele transpire livremente.",https://lupo.vteximg.com.br/arquivos/ids/187681-500-500/00637-004-0770.jpg?v=637197168942930000,https://www.lupo.com.br/cueca-lupo-am-sunga-microf-00637-004/p,12-04-2022
Meia Lupo Sportwear  - Tamanho: M | Cor: Marinho,"21,90",18% poliamida 2% outra 80% algodao,1.0,Adulto,Meias,Sportwear,"Composição: 2% Outra Fibra , 18% Poliamida , 80% Algodao",https://lupo.vteximg.com.br/arquivos/ids/186528-500-500/01215-069-2800.jpg?v=636985594100000000,https://www.lupo.com.br/meia-lupo-am-sportwear-01215-069/p,12-04-2022
Meia Lupo,"15,90",24% poliamida 3% outra 73% algodao,1.0,Adulto,Meias,Soquetes,"Composição: 3% Outra Fibra , 24% Poliamida , 73% Algodao",https://lupo.vteximg.com.br/arquivos/ids/186499-500-500/04535-235-8020.jpg?v=636985593918400000,https://www.lupo.com.br/meia-lupo-af-04535-235/p,12-04-2022
Meia Disney Recém Nascido  - Tamanho: U | Cor: Rosa,"17,90",3% fibra 35% poliamida 62% algodão,1.0,Baby,Meias,Soquetes,Composição: Algodão 62% Poliamida 35% Outra Fibra 3%,https://lupo.vteximg.com.br/arquivos/ids/186290-500-500/02004-030-5110.jpg?v=636985592360500000,https://www.lupo.com.br/meia-disney-bu-recem-nasc-02004-030/p,12-04-2022
Meia Disney Marie  - Tamanho: 010 | Cor: Cinza,"17,90",3% fibra 44% poliamida 53% algodão,1.0,Baby,Meias,Soquetes,Composição: Algodão 53% Poliamida 44% Outra Fibra 3%,https://lupo.vteximg.com.br/arquivos/ids/186284-500-500/02088-122-8020.jpg?v=636985592314930000,https://www.lupo.com.br/meia-disney-bf-marie-02088-122/p,12-04-2022
Meia Calça Lobinha,"54,90",2% elastano 20% poliamida 39% acrilico 39% la,1.0,Infantil,Meias-Calças,Fashion,"Composição: 20% Poliamida , 39% Acrilico , 2% Elastano , 39% La",https://lupo.vteximg.com.br/arquivos/ids/186260-500-500/02698-001-2800.jpg?v=636985592140300000,https://www.lupo.com.br/meia-calca-lobinha-kf-la-02698-001/p,12-04-2022
Meia Calça Disney Lobinha,"43,90",3% outra 36% poliamida 61% algodao,1.0,Infantil,Meias-Calças,Fashion,"Composição: 3% Outra Fibra , 36% Poliamida , 61% Algodao",https://lupo.vteximg.com.br/arquivos/ids/186241-500-500/02528-023-9990.jpg?v=636985592020900000,https://www.lupo.com.br/meia-calca-disney-kf-lobinha-02528-023/p,12-04-2022
Calcinha Loba Skin Fio Dent,"138,90",18% elastano 2% algodao 80% poliamida,1.0,Adulto,Lingerie,Calcinhas Fio Dental,"A sensualidade e beleza da calcinha fio dental sempre chamou a atenção de nós mulheres. Ao contrário das demais calcinhas femininas comuns, a calcinha de fio dental também ajuda a levantar o bumbum, valorizando essa parte do corpo feminino. Como é considerada uma das peças mais sensuais do guarda roupa, a fio dental calcinha é perfeita para surpreender o seu parceiro em um encontro romântico, revelando o seu lado mais feminino para você e a pessoa que você mais gosta naquele momento. Composição: 80% Poliamida , 18% Elastano , 2% Algodao",https://lupo.vteximg.com.br/arquivos/ids/187432-500-500/47126-001.jpg?v=637019843964600000,https://www.lupo.com.br/calcinha-loba-af-skin-fio-dent-47126-001/p,12-04-2022
Calça Lupo Leg Stripes,"190,90",,0.0,Adulto,Lupo Sport,Calças,Composição: C O R 9 9 5 0: 9 3 % P Oli A Mi D A 4 % El A S T A N O 3 % P Oli É S T E R C O R 2 1 5 1: 61 % P Oli A Mi D A 3 3 % P Oli É S T E R 6 % El A S T A N O,https://lupo.vteximg.com.br/arquivos/ids/186020-500-500/71724-001-2151.jpg?v=636985590118730000,https://www.lupo.com.br/calca-lupo-af-leg-stripes-71724-001/p,12-04-2022
Calça Lupo Leg Relevos,"201,90",4% elastano 96% poliamida,1.0,Adulto,Lupo Sport,Calças,"Composição: 96% Poliamida , 4% Elastano",https://lupo.vteximg.com.br/arquivos/ids/186017-500-500/71723-001-1110.jpg?v=636985590097900000,https://www.lupo.com.br/calca-lupo-af-leg-relevos-71723-001/p,12-04-2022
Meia Lupo,"15,90",26% poliamida 3% outra 71% algodão,1.0,Infantil,Meias,Soquetes,Composição: 71% Algodão 26% Poliamida 3% Outra Fibra,https://lupo.vteximg.com.br/arquivos/ids/184733-500-500/02680-236-7100.jpg?v=636879940936830000,https://www.lupo.com.br/meia-lupo-kf-02680-236/p,12-04-2022
Meia Lupo  - Tamanho: 04 06 | Cor: Cereja | Calçados: 28 a 31,"15,90",3% outra 33% poliamida 55% algodão 9% viscose,1.0,Infantil,Meias,Soquetes,Composição: 55% Algodão 33% Poliamida 3% Outra Fibra 9% Viscose,https://lupo.vteximg.com.br/arquivos/ids/182860-500-500/02680-233-5700.jpg?v=636868936531270000,https://www.lupo.com.br/meia-lupo-kf-02680-233/p,12-04-2022
Meia Lupo,"15,90",21% poliamida 3% outra 76% algodão,1.0,Baby,Meias,Soquetes,Composição: 76% Algodão 21% Poliamida 3% Outra Fibra,https://lupo.vteximg.com.br/arquivos/ids/184871-500-500/02000-258-2660.jpg?v=636885999781330000,https://www.lupo.com.br/meia-lupo-bm-02000-258/p,12-04-2022
Meia Calça Lobinha Raschel,"25,90",10% elastano 90% poliamida,1.0,Infantil,Meias-Calças,Fashion,Composição: 90% Poliamida 10% Elastano,https://lupo.vteximg.com.br/arquivos/ids/183404-500-500/17504-001.jpg?v=636869578229930000,https://www.lupo.com.br/meia-calca-lobinha-kf-raschel-17504-001/p,12-04-2022
Blusa Loba Raschel  - Tamanho: U | Cor: Preta,"188,90",10% elastano 90% poliamida,1.0,Adulto,Blusas,Blusa,Composição: 90% Poliamida 10% Elastano,https://lupo.vteximg.com.br/arquivos/ids/185292-500-500/17715-001-9990.jpg?v=636893739505570000,https://www.lupo.com.br/blusa-loba-af-raschel-17715-001/p,12-04-2022
Blusa Loba Gipsy Ras.,"85,90",10% elastano 90% poliamida,1.0,Adulto,Blusas,Blusa,"Composição: 90% Poliamida , 10% Elastano",https://lupo.vteximg.com.br/arquivos/ids/180294-500-500/17711-001.jpg?v=636689049311570000,https://www.lupo.com.br/blusa-loba-gipsy-ras-17711-001/p,12-04-2022
Meia Pantutti Solado  - Tamanho: 10 | Cor: Azul Aquatico | Calçados: 34 a 36,"26,90",1% outra 13% poliamida 86% algodão,1.0,Infantil,Meias,Com Solado,Composição: 13% Poliamida 1% Outra Fibra 86% Algodão,https://lupo.vteximg.com.br/arquivos/ids/182089-500-500/kids-pantutti-13210-009-2330.jpg?v=636748491458070000,https://www.lupo.com.br/meia-pantutti-solado-13210-009/p,12-04-2022
Meia - Calça Lobinha,"43,90",3% outra 32% poliamida 65% algodao,1.0,Infantil,Meias-Calças,Fashion,"Composição: 3% Outra Fibra , 32% Poliamida , 65% Algodao",https://lupo.vteximg.com.br/arquivos/ids/180572-500-500/02615-036.jpg?v=636693419346700000,https://www.lupo.com.br/meia-calca-lobinha--02615-036/p,12-04-2022
Meia Disney Tinker Bell,"18,90",29% poliamida 3% outra 68% algodao,1.0,Infantil,Meias,Soquetes,"Composição: 3% Outra Fibra, 29% Poliamida, 68% Algodao",https://lupo.vteximg.com.br/arquivos/ids/177766-500-500/02300-192_2060.jpg?v=636573038955400000,https://www.lupo.com.br/meia-disney-kf-tinker-bell-02300-192/p,12-04-2022
Samba Cancao Urban,"67,90",,0.0,Adulto,Pijamas,Casual,samba cancao urban composição: algodão 100%,https://lupo.vteximg.com.br/arquivos/ids/175371-500-500/16960-001-a.jpg?v=636450482188770000,https://www.lupo.com.br/samba-cancao-urban/p,12-04-2022
Camiseta Lupo Repelente Uv,"103,90",,0.0,Infantil,Lupo Sport,Camisetas,"A preocupação que temos com os nossos pequenos se espelha, também, em suas roupas Para proteger a sua criança contra a ação dos raios solares e dos mosquitos, a Lupo apresenta a camiseta repelente UV . Este produto, além de possuir toda a tecnologia da camisa UV , que evita queimaduras e manchas na pele por conta do Sol, conta com repelente natural, que protege seu filho ou filha contra insetos transmissores de doenças. O seu uso não é recomendado para crianças abaixo dos três anos de idade devido à alta concentração de repelente, que pode causar machucados à pele mais sensível. A camiseta repelente lupo é feita com tecido biodegradável de poliamida, que reduz o tempo de decomposição da peça e garante um toque macio, alta respirabilidade e máximo conforto para o seu pequeno curtir a vida sem preocupações.",https://lupo.vteximg.com.br/arquivos/ids/179062-500-500/77033-001-1110-fem.jpg?v=636658849399000000,https://www.lupo.com.br/camiseta-lupo-km-repelente-uv/p,12-04-2022
Pijama Lupo Longo Masculino Com  Botoes,"185,90",100% algodão 33% poliester 67% algodão,2.0,Adulto,Pijamas,Pijamas,Composição: Cor: 2860 100% algodão Cor: 8380 67% Algodão 33% Poliester,https://lupo.vteximg.com.br/arquivos/ids/180067-500-500/28048-002.jpg?v=636688086328300000,https://www.lupo.com.br/pijama-lupo-am-botoes-l-28048-002/p,12-04-2022
Calça Lupo Leg Print,"205,90",8% elastano 92% poliamida,1.0,Adulto,Lupo Sport,Calças,"Composição: 92%, Poliamida, 8%, Elastano",https://lupo.vteximg.com.br/arquivos/ids/171875-500-500/76356-001-9710.jpg?v=636325284613100000,https://www.lupo.com.br/calca-lupo-leg-print-76356-001/p,12-04-2022
